codigo,CO_ANO,CO_MES,CO_NCM,CO_UNID,CO_PAIS,SG_UF_NCM,CO_URF,QT_ESTAT,KG_LIQUIDO,VL_FOB
4343,2017,6,12019000,21,573,PA,217602,84062,84062240,29919212
4344,2017,9,12019000,21,372,PR,1017700,1165,1164970,438565
4345,2017,6,12019000,21,573,RO,210200,15500,15500000,5495445
4346,2017,4,12019000,21,160,MT,927700,25628,25629832,9557887
4347,2017,4,12019000,21,160,MT,925251,4026,4027006,1724364
4348,2017,4,12019000,21,160,TO,217602,20401,20401408,7702034
4349,2017,12,12019000,21,160,MG,817800,19646,19645902,8199037
4350,2017,12,12019000,21,160,BA,517600,65091,65091727,24768089
4351,2017,12,12019000,21,160,MS,917800,2110349,61435791,23602849
4352,2017,9,12019000,21,271,SC,917800,27,26500,30345
4353,2017,7,12019000,21,245,MA,217602,6485,6485000,2271563
4354,2017,12,12019000,21,160,PI,517600,1000,1000000,380770
4355,2017,5,12019000,21,245,MT,227600,59693,59693563,20896596
4356,2017,7,12019000,21,160,MT,927700,20179,20178170,7242887
4357,2017,7,12019000,21,776,DF,727600,2830,2830000,1044270
4358,2017,10,12019000,21,160,MT,327600,42131,42130875,15861613
4359,2017,7,12019000,21,776,SP,817800,1167,1166987,420758
4360,2017,5,12019000,21,573,TO,327600,39180,39179330,14645171
4361,2017,5,12019000,21,493,ND,217602,14300,14300000,5288712
4362,2017,7,12019000,21,676,GO,925251,31768,31767960,11369023
4363,2017,2,12019000,21,160,TO,217602,150,150000,58370
4364,2017,5,12019000,21,160,PA,327600,20110,20110070,7945625
4365,2017,5,12019000,21,493,PA,217602,4500,4500000,1664280
4366,2017,3,12019000,21,776,MT,817800,10780401,51139891,19992043
4367,2017,5,12019000,21,573,MA,327600,31311,31311021,12766879
4368,2017,3,12019000,21,160,SP,917800,10323414,29638274,11451994
4369,2017,3,12019000,21,399,RO,227600,22999,22998370,9023410
4370,2017,3,12019000,21,160,PR,817800,18137444,55545405,21582764
4371,2017,5,12019000,21,63,MS,145352,31953,31952230,10245143
4372,2017,6,12019000,21,858,GO,727600,8006,8003000,2917572
4373,2017,8,12019000,21,160,BA,327600,7142,7142819,2749685
4374,2017,6,12019000,21,576,MT,927700,4064,4064199,1445595
4375,2017,11,12019000,21,160,GO,917800,23510,23509711,9058645
4376,2017,6,12019000,21,573,ND,217602,15350,15350000,5386364
4377,2017,6,12019000,21,858,MS,917800,24563,24562080,8717521
4378,2017,4,12019000,21,827,MT,227600,51285,51285610,18722075
4379,2017,8,12019000,21,576,SC,927700,10012,10012571,3451577
4380,2017,4,12019000,21,776,PR,817800,5900,5900000,2112366
4381,2017,4,12019000,21,160,DF,727600,13647,13647300,5018145
4382,2017,4,12019000,21,160,SP,917800,21363,21363594,7872052
4383,2017,4,12019000,21,776,MG,817800,325899,26199452,10044894
4384,2017,9,12019000,21,160,SP,917800,42425,42426305,16203194
4385,2017,6,12019000,21,160,RO,210200,12017,12017000,4340827
4386,2017,4,12019000,21,399,MG,727600,4300,4300000,1716947
4387,2017,6,12019000,21,676,GO,925251,35445,35444224,13294372
4388,2017,4,12019000,21,670,PA,217602,4361,4360912,1568402
4389,2017,12,12019000,21,160,TO,327600,6988,6988451,2669737
4390,2017,9,12019000,21,161,SP,917800,2000,2000000,743920
4391,2017,6,12019000,21,275,PA,210200,3445949,3445949,1471213
4392,2017,7,12019000,21,23,MT,227600,201,200555,71554
4393,2017,12,12019000,21,160,PR,1017700,67,67310,25555
4394,2017,7,12019000,21,160,PR,1017700,26005,26004705,9231640
4395,2017,7,12019000,21,160,GO,327600,1200,1200000,479664
4396,2017,7,12019000,21,161,PR,1017700,200,200000,70808
4397,2017,1,12019000,21,776,PR,917800,32396,32396308,12715438
4398,2017,5,12019000,21,160,PA,817800,168,167919,60961
4399,2017,2,12019000,21,160,MT,927700,3428230,38613642,14586008
4400,2017,7,12019000,21,160,MT,817800,224298971,636703994,230165836
4401,2017,10,12019000,21,160,MT,217602,13192,13192300,5022176
4402,2017,1,12019000,21,628,MT,210200,57549,57549100,23909662
4403,2017,5,12019000,21,160,MT,327600,91532,91532873,34455503
4404,2017,10,12019000,21,160,SC,927700,26463,26463621,9830970
4405,2017,10,12019000,21,160,BA,517600,193245,193245200,73753596
4406,2017,7,12019000,21,628,PA,210200,11430770,11430770,4195093
4407,2017,10,12019000,21,628,SC,917800,2874,2873934,1111494
4408,2017,7,12019000,21,576,MS,917800,747282,9544290,3365887
4409,2017,1,12019000,21,776,MT,917800,20336,20336381,8103548
4410,2017,2,12019000,21,190,MS,917800,502000,2500000,879500
4411,2017,7,12019000,21,628,RO,210200,8000000,8000000,2936000
4412,2017,10,12019000,21,160,GO,327600,22,21778,8126
4413,2017,5,12019000,21,573,MS,817800,7125,7125000,2878257
4414,2017,10,12019000,21,245,PI,517600,164,163738,61069
4415,2017,5,12019000,21,573,SP,817800,5058,5057803,1965410
4416,2017,8,12019000,21,63,MS,145352,13763,13763295,4417601
4417,2017,3,12019000,21,160,TO,517600,10238,10237830,3940532
4418,2017,11,12019000,21,538,RR,227600,28521,28520685,11053762
4419,2017,6,12019000,21,160,BA,517600,339096,339096114,124179466
4420,2017,6,12019000,21,776,MG,817800,11213,11212277,4052175
4421,2017,2,12019000,21,628,RO,210200,11913090,11913090,4775839
4422,2017,2,12019000,21,160,BA,817800,1481300,2780000,1098660
4423,2017,6,12019000,21,161,RS,927700,74,73830,26044
4424,2017,6,12019000,21,372,MT,817800,45284,45283536,16403153
4425,2017,11,12019000,21,160,MT,327600,3710,3709860,1422422
4426,2017,6,12019000,21,493,MT,210200,5000000,5000000,2134700
4427,2017,11,12019000,21,160,DF,727600,700,700000,273938
4428,2017,3,12019000,21,161,MG,817800,1000,1000000,391060
4429,2017,6,12019000,21,573,MT,817800,9811,9811000,3223012
4430,2017,9,12019000,21,776,RS,927700,41,40563,15390
4431,2017,6,12019000,21,190,MS,817800,3188,3187511,1279804
4432,2017,9,12019000,21,160,MA,327600,118113,118111402,43746578
4433,2017,3,12019000,21,160,TO,217602,703,702600,273403
4434,2017,11,12019000,21,676,MT,217602,66822,66821380,25671771
4435,2017,6,12019000,21,161,DF,817800,5000,5000000,1743800
4436,2017,6,12019000,21,372,SP,817800,7748,7748193,2801031
4437,2017,4,12019000,21,372,RS,1017700,59966,59965670,24133184
4438,2017,12,12019000,21,820,MA,327600,2153,2152892,821157
4439,2017,9,12019000,21,399,TO,517600,2040,2040000,813702
4440,2017,12,12019000,21,160,MT,917800,5745225,45795122,17782213
4441,2017,7,12019000,21,372,MT,217602,96321,96320050,34813032
4442,2017,4,12019000,21,161,GO,817800,110000,10100000,3740800
4443,2017,4,12019000,21,576,MT,917800,143,143261,59025
4444,2017,6,12019000,21,607,MT,217602,7165621,7165621,2602410
4445,2017,4,12019000,21,372,SP,817800,3000,3000000,1000800
4446,2017,7,12019000,21,383,RO,227600,317,317199,109002
4447,2017,7,12019000,21,161,SP,817800,946,945629,336995
4448,2017,7,12019000,21,399,PR,917800,76,76800,47521
4449,2017,7,12019000,21,63,MS,145352,20088,20088546,6566807
4450,2017,2,12019000,21,160,MS,917800,8339228,95600482,38505681
4451,2017,5,12019000,21,160,MT,917800,2864647,31709518,11730924
4452,2017,5,12019000,21,776,GO,817800,5116870,21970063,8146668
4453,2017,7,12019000,21,160,MG,727600,96601,96600245,35536342
4454,2017,2,12019000,21,160,GO,727600,45453,45453359,18724708
4455,2017,2,12019000,21,573,MT,227600,54682,54682960,21891777
4456,2017,2,12019000,21,776,SP,817800,5400,5400000,2087424
4457,2017,5,12019000,21,240,PA,217602,16200,16200000,6000667
4458,2017,5,12019000,21,628,RO,210200,7000,7000000,2988580
4459,2017,7,12019000,21,399,PI,517600,1344,1343967,479890
4460,2017,8,12019000,21,160,PI,517600,9001,9001015,3423269
4461,2017,8,12019000,21,245,TO,327600,10450,10450000,3879249
4462,2017,8,12019000,21,160,MS,817800,45252,9770280,3685238
4463,2017,10,12019000,21,160,MT,817800,14033,14032063,5317421
4464,2017,7,12019000,21,161,MG,817800,6390,6389522,2315617
4465,2017,8,12019000,21,160,MT,917800,24741,24740100,9338423
4466,2017,3,12019000,21,160,PA,327600,17914,17913541,6880781
4467,2017,3,12019000,21,372,MT,227600,34810,34809630,13771735
4468,2017,8,12019000,21,573,PA,327600,3500,3500000,1252860
4469,2017,8,12019000,21,160,GO,917800,21922,21922250,8372388
4470,2017,8,12019000,21,776,MA,327600,43707,43707139,16928708
4471,2017,10,12019000,21,776,MG,817800,9002,9001560,3510608
4472,2017,10,12019000,21,160,BA,217602,83,83430,31761
4473,2017,5,12019000,21,455,PR,917800,6675,6675920,2679555
4474,2017,3,12019000,21,160,PI,327600,18419,18419100,7341062
4475,2017,8,12019000,21,160,DF,817800,10000,10000000,3684750
4476,2017,3,12019000,21,576,GO,927700,2500,2500000,1007500
4477,2017,6,12019000,21,827,MT,227600,62023,62022550,21944992
4478,2017,11,12019000,21,160,SP,917800,19816,19817461,7582416
4479,2017,6,12019000,21,827,RO,227600,23198,23198040,7938385
4480,2017,6,12019000,21,383,RO,227600,2960,2960000,1002226
4481,2017,6,12019000,21,245,PA,217602,12410,12410000,4500225
4482,2017,6,12019000,21,63,MS,145352,52705,52704537,16687056
4483,2017,6,12019000,21,161,SC,927700,2212,2211679,783083
4484,2017,9,12019000,21,776,MS,927700,16500,16500000,6107689
4485,2017,6,12019000,21,858,SC,917800,700,699900,254092
4486,2017,9,12019000,21,160,PA,327600,8712,8712417,3205455
4487,2017,4,12019000,21,53,GO,327600,6046,6045550,2085473
4488,2017,4,12019000,21,827,MG,227600,1018,1018050,360654
4489,2017,4,12019000,21,160,PI,517600,1318,1318434,513174
4490,2017,4,12019000,21,455,MG,817800,2375,2374780,964812
4491,2017,9,12019000,21,161,PR,927700,9388,9387890,3325311
4492,2017,7,12019000,21,607,PI,327600,2150,2150000,741643
4493,2017,9,12019000,21,160,RS,927700,1236,1236031,445719
4494,2017,5,12019000,21,160,MS,917800,9331882,142948366,51144275
4495,2017,5,12019000,21,161,MT,927700,510,510490,185818
4496,2017,5,12019000,21,573,PA,217602,20889,20889032,7541925
4497,2017,2,12019000,21,776,MT,817800,10600,10600000,4097537
4498,2017,5,12019000,21,372,GO,817800,3526,3525828,1286624
4499,2017,7,12019000,21,383,MT,227600,25132,25132056,8636381
4500,2017,7,12019000,21,607,MA,327600,40096,40095890,13864606
4501,2017,2,12019000,21,160,MS,927700,6509356,36270346,14028249
4502,2017,10,12019000,21,676,MT,925251,7004,7004230,3316293
4503,2017,3,12019000,21,160,MT,927700,4421091,31731917,12222037
4504,2017,7,12019000,21,372,MT,327600,18222,18222729,6507676
4505,2017,10,12019000,21,160,SC,917800,307118,5674264,2164643
4506,2017,5,12019000,21,576,SP,927700,5000,5000000,1925000
4507,2017,5,12019000,21,372,RS,917800,9,8704,3134
4508,2017,3,12019000,21,161,MA,327600,10532,10532000,4249464
4509,2017,3,12019000,21,576,MT,927700,3738,3738400,1421201
4510,2017,6,12019000,21,160,MT,817800,257145581,1067129146,389696125
4511,2017,6,12019000,21,160,TO,327600,209533,209530977,77670900
4512,2017,6,12019000,21,245,MT,217602,13045269,58269252,21251154
4513,2017,3,12019000,21,161,PI,327600,906,905580,340214
4514,2017,11,12019000,21,160,PR,917800,77281253,488211999,184685424
4515,2017,6,12019000,21,776,MS,817800,16958,13461591,4781616
4516,2017,6,12019000,21,386,TO,327600,14400,14400000,5270112
4517,2017,6,12019000,21,372,RS,1017700,130950,130950575,47102976
4518,2017,9,12019000,21,776,GO,327600,287,287249,108046
4519,2017,6,12019000,21,576,MS,927700,9756,9755915,3510345
4520,2017,11,12019000,21,160,PR,927700,53001,53001012,19635379
4521,2017,8,12019000,21,576,PA,327600,3905,3904774,1410404
4522,2017,9,12019000,21,160,DF,727600,6549,6548729,2520734
4523,2017,4,12019000,21,161,MS,917800,22511,22511810,8560359
4524,2017,9,12019000,21,161,SC,917800,460726,460726,176458
4525,2017,9,12019000,21,493,AP,240152,30660,30660296,11980817
4526,2017,6,12019000,21,386,PA,327600,5850,5850000,2140983
4527,2017,4,12019000,21,160,TO,517600,16580,16580000,6386160
4528,2017,6,12019000,21,160,SC,925251,55144,55143963,19878847
4529,2017,4,12019000,21,160,MG,817800,9011930,255789414,99825105
4530,2017,12,12019000,21,160,PI,327600,42991,42991013,16584940
4531,2017,4,12019000,21,160,SC,917800,13234,13231892,5019376
4532,2017,4,12019000,21,455,MT,817800,980,980000,379593
4533,2017,7,12019000,21,240,MT,227600,5844,5843810,2026458
4534,2017,7,12019000,21,493,TO,327600,1188,1188000,417107
4535,2017,5,12019000,21,399,SC,927700,4625,4624773,1683897
4536,2017,5,12019000,21,161,SC,927700,10185,10184549,3683701
4537,2017,12,12019000,21,160,RS,1017700,844151,844135404,327126965
4538,2017,1,12019000,21,160,MT,917800,36481,36480293,14870389
4539,2017,5,12019000,21,160,MS,817800,1533885,90747963,33426219
4540,2017,1,12019000,21,160,MS,917800,6367,6366851,2499754
4541,2017,5,12019000,21,160,MT,727600,80139,80139624,30859950
4542,2017,7,12019000,21,160,SC,927700,92730,92729402,33913592
4543,2017,5,12019000,21,160,TO,217602,2600,2600000,979176
4544,2017,7,12019000,21,161,MT,817800,18151,18151690,6722808
4545,2017,7,12019000,21,776,MG,727600,17120,17120000,6091820
4546,2017,5,12019000,21,607,TO,327600,33418,33417892,12253216
4547,2017,1,12019000,21,160,PR,1017700,38,38060,15020
4548,2017,8,12019000,21,576,PR,927700,28349,28348988,10249515
4549,2017,3,12019000,21,160,MG,727600,7580058,127518479,49936371
4550,2017,5,12019000,21,607,MT,217602,35834379,35834379,13014329
4551,2017,10,12019000,21,245,TO,517600,2000,2000000,769260
4552,2017,8,12019000,21,160,PI,327600,53065,53064622,20487186
4553,2017,10,12019000,21,160,PR,1017700,386,386079,146371
4554,2017,8,12019000,21,160,PE,1017700,2037,2036992,806140
4555,2017,3,12019000,21,776,MS,817800,5562760,8320362,3188498
4556,2017,6,12019000,21,160,MT,327600,168960,168957850,62175080
4557,2017,6,12019000,21,160,PR,917800,259255373,798049260,291087197
4558,2017,6,12019000,21,628,RO,210200,9300,9300000,3227100
4559,2017,6,12019000,21,160,GO,327600,15405,15404807,5721112
4560,2017,11,12019000,21,628,MT,917800,10203308,10203308,3887460
4561,2017,11,12019000,21,160,SC,927700,21780,21778625,8087490
4562,2017,2,12019000,21,372,MT,217602,12931,12931458,5009705
4563,2017,8,12019000,21,776,MG,817800,3283,3283245,1249866
4564,2017,9,12019000,21,160,TO,517600,12420,12420000,4879274
4565,2017,6,12019000,21,160,PA,210200,26095,26094900,9385192
4566,2017,4,12019000,21,160,GO,817800,48610170,374182952,144201942
4567,2017,4,12019000,21,160,SP,927700,10961,10960927,3969836
4568,2017,4,12019000,21,776,MS,817800,9520,9519980,3643472
4569,2017,4,12019000,21,190,MG,817800,5912,5911805,2376068
4570,2017,4,12019000,21,399,MT,727600,3958,3957995,1580388
4571,2017,4,12019000,21,399,GO,727600,13348,13347688,4846054
4572,2017,4,12019000,21,160,MG,917800,1,773,293
4573,2017,4,12019000,21,161,PI,327600,13724,13723638,5283843
4574,2017,12,12019000,21,160,BA,217602,1000,1000000,380690
4575,2017,4,12019000,21,776,MT,917800,50,49576,18987
4576,2017,12,12019000,21,160,ND,1017700,219,218559,86254
4577,2017,7,12019000,21,776,BA,217602,7175,7175810,2561932
4578,2017,10,12019000,21,160,PR,925251,9706,9706031,3609770
4579,2017,5,12019000,21,169,RO,227600,3851,3850821,1389800
4580,2017,7,12019000,21,776,PA,217602,3876,3875730,1379295
4581,2017,5,12019000,21,160,SC,917800,4111660,37054331,13259461
4582,2017,5,12019000,21,607,MA,327600,13198,13197742,4782204
4583,2017,7,12019000,21,386,RS,1017700,9801,9801102,3513489
4584,2017,7,12019000,21,161,PR,927700,7467,7467302,2642804
4585,2017,10,12019000,21,160,MT,917800,2430230,16416230,6337964
4586,2017,5,12019000,21,576,MA,327600,36843,36842531,14655860
4587,2017,5,12019000,21,372,GO,917800,1803,1803312,649296
4588,2017,8,12019000,21,161,SP,817800,15371,15371799,5747413
4589,2017,2,12019000,21,245,AP,217602,3512,3512340,1319656
4590,2017,3,12019000,21,827,MT,227600,41835,41834783,16586655
4591,2017,5,12019000,21,160,SC,1017700,10000,10000000,3679100
4592,2017,3,12019000,21,160,RO,227600,39265,39265575,15705691
4593,2017,5,12019000,21,160,AP,217602,339,338500,120621
4594,2017,8,12019000,21,628,PA,327600,6497,6496692,2481736
4595,2017,5,12019000,21,850,MT,260151,366,363720,179985
4596,2017,6,12019000,21,161,PR,817800,1000,1000000,367020
4597,2017,6,12019000,21,372,MG,817800,5896,5896585,2114165
4598,2017,6,12019000,21,160,MT,927700,14763,14761325,5422498
4599,2017,6,12019000,21,160,SC,917800,141819,31879102,11709095
4600,2017,6,12019000,21,372,MA,327600,15065,15064938,5613655
4601,2017,11,12019000,21,628,TO,517600,1000,1000000,377340
4602,2017,6,12019000,21,161,SP,817800,21314136,35436368,12635171
4603,2017,8,12019000,21,160,SC,917800,1450050,17166988,6602790
4604,2017,11,12019000,21,160,MA,327600,8502,8502092,3266187
4605,2017,6,12019000,21,161,GO,817800,16300,6310000,2292569
4606,2017,6,12019000,21,190,GO,817800,8916,8915593,3284501
4607,2017,6,12019000,21,240,MT,227600,30843,30842925,10695401
4608,2017,4,12019000,21,53,TO,327600,19672,19672320,7334204
4609,2017,11,12019000,21,628,PI,517600,500,500000,188670
4610,2017,12,12019000,21,160,SP,917800,2535057,10887743,4200342
4611,2017,4,12019000,21,245,PA,327600,7650,7650000,2934552
4612,2017,9,12019000,21,455,MG,817800,3432,3432280,1234729
4613,2017,6,12019000,21,676,SP,925251,16352,16352293,6982488
4614,2017,4,12019000,21,160,MS,927700,162465,162467637,62206713
4615,2017,4,12019000,21,160,RS,925251,412,411909,176379
4616,2017,4,12019000,21,576,SC,917800,17700,17700000,7774134
4617,2017,4,12019000,21,161,PR,917800,4795,4794950,1812155
4618,2017,4,12019000,21,160,MG,517600,3000,3000000,1224000
4619,2017,12,12019000,21,160,GO,727600,83648,83648957,32277603
4620,2017,2,12019000,21,160,SP,817800,33672110,81368041,32792755
4621,2017,5,12019000,21,160,DF,727600,4767,4767460,1893165
4622,2017,2,12019000,21,160,MT,727600,6500,6500000,2665174
4623,2017,5,12019000,21,776,MS,817800,16424,16423722,6509735
4624,2017,7,12019000,21,576,RS,917800,116,115707,41688
4625,2017,8,12019000,21,628,MT,210200,21000024,21000024,7707010
4626,2017,8,12019000,21,776,MS,917800,1075,1074830,379447
4627,2017,8,12019000,21,160,MT,217602,42849685,174883916,67614362
4628,2017,5,12019000,21,160,GO,927700,13476,13475880,5108337
4629,2017,8,12019000,21,161,MS,817800,5696,5695558,2229710
4630,2017,3,12019000,21,245,MT,210200,70580,70580410,27640956
4631,2017,5,12019000,21,160,SP,927700,10463,10464009,3864264
4632,2017,3,12019000,21,573,MT,227600,51994,51994601,20710490
4633,2017,8,12019000,21,160,GO,327600,718,718448,279129
4634,2017,3,12019000,21,576,MS,927700,20102,20102718,7570594
4635,2017,3,12019000,21,776,GO,817800,3117572,20671856,8104008
4636,2017,8,12019000,21,576,TO,517600,3100,3100000,1113005
4637,2017,8,12019000,21,399,MA,327600,19349,19349376,7430971
4638,2017,11,12019000,21,160,SC,917800,2610953,49997192,19262373
4639,2017,8,12019000,21,190,GO,817800,1636,1635848,608983
4640,2017,6,12019000,21,161,MS,817800,30000,30000,10530
4641,2017,8,12019000,21,190,SP,917800,4000,4000000,1597520
4642,2017,6,12019000,21,160,ND,217602,15808,15808296,5774812
4643,2017,4,12019000,21,160,MT,727600,52037,52036049,18449853
4644,2017,4,12019000,21,576,PR,927700,26717,26717045,9321767
4645,2017,4,12019000,21,576,RS,917800,1661,1661252,616035
4646,2017,4,12019000,21,160,RS,927700,5444,5442920,2119693
4647,2017,9,12019000,21,161,MS,917800,3103542,4102542,1560234
4648,2017,6,12019000,21,161,SP,927700,859,858570,302869
4649,2017,12,12019000,21,160,MT,727600,37280,37279826,14274587
4650,2017,7,12019000,21,160,MG,517600,1633,1632660,573538
