Restaurante;Cidade;Estado;N’vel;Produto;Codigo;Valor Atual; Ano; Tipo;dummie
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;DO CHEF;157;38.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;ESCALOPE FILET MOLHO MADEIRA;404;58.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;ESPUMANTES;1501;149.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PROSECCO SACCHETTO BRUT;1502;157.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BAGA ROSADO LUIS PATO BRUT;1503;168.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MEIA VALLONTANO ESPUM BRUT;1504;67.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;VEUVE CLICQUOT;1550;600.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;VEUVE DU VERNAY BRUT GF;1553;95.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;VEUVE DU VERNAY ROSE TC;1555;50.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;FELIPA PATO 3B ROSE BRUT GF;1556;105.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;X DECIMA PROSECCO GF;1557;64.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CHANDON;20124;170.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BLANC DE BLANCA D ORMONT BRUT;22442;120.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FEIJOADA;1040;75.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FEIJOADA II;1041;45.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FESTA DAS SECRETARIAS;22345;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FESTA JUNINA;22344;65.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FESTIVAL SOPA 1;219;45.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILE SALMAO CREME MOSTARDA;506;68.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET APERITIVO;3;48.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET BADEJO BELLE MEUNIERE;501;58.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET FRANGO EMPANADO PRESUNTO QUEIJO;454;41.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET FRANGO GRELHADO;451;43.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET MIGNON GRELHADO;401;52.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET MIGNON PARMEGIANA;402;58.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET SALMAO MOLHO MARACUJA;502;54.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FILET SALMAO MOLHO PESTO;503;63.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FRANGO BRADESCO;1011;60.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FRANGO COM ESPAGUETTE;22279;41.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FRANGO GRELHADO SUGESTAO;1038;80.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FRANGO MC DONALDS;1025;55.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;FRUTAS ESTACAO;551;19.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;LANCHE COM BEBIDA;1031;55.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;LICOR IMPORTADO;647;35.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;LICOR NACIONAL;646;24.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MARTINI;648;24.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MASSA BRADESCO;1013;60.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MEDALHAO FILET MIGNON MOLHO POIVRE;405;60.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MEDALHAO FRANGO MOLHO LARANJA;452;38.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MEDALHAO FRANGO SUGESTAO;1034;80.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MIGNON BRADESCO;1009;60.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MIGNON MC DONALDS;1024;55.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MIGNON SUGESTAO;1032;59.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MINI TABUA FRIOS;2;46.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MINI TABUA QUEIJO;1;45.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MISTO QUENTE;57;24.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MOUSSE CHOCOLATE;552;18.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;MOUSSE MARACUJA;553;16.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;OMELETE;254;35.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;OMELETE MISTO;251;32.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;OMELETE PIZZAIOLO;252;35.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PACOTE CERVEJA;22531;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PACOTE DE BEBIDAS;22354;20.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PACOTE DIA DOS NAMORADOS OPCAO 01;22349;140.00;2020;Refeicao/Sobremessa e Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PENNE;303;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PENNE SUGESTAO;1035;80.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PERU LIGHT;56;32.99;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PETIT GATEAU;557;24.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PICANHA AO ALHO;407;58.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PICANHA BOVINA GRELHADA;406;54.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PIZZA CALABRESA;290;39.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PIZZA FRANGO CATUPIRY;294;39.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PIZZA MARGUERITA;292;39.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PIZZA PORTUGUESA;293;39.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PIZZA QUATRO QUEIJOS;22646;39.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PIZZA VEGETARIANA;295;39.90;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PORCAO PASTEL;5;30.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;POSTA BACALHAU PURE MANDIOQUINHA;505;72.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;PUDIM LEITE;555;18.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;RAVIOLI MUSSARELA BUFALA;304;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;RAVIOLLI SUGESTAO;1039;80.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;REFEICAO;22259;45.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;REFEI‚AO PLANTAO;22642;49.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;REFRI LATA;601;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COCA LATA;602;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COCA ZERO LATA;603;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SODA LATA;604;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SODA ZERO LATA;605;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TONICA LATA;606;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TONICA ZERO LATA;607;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GUARANA LATA;608;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GUARANA ZERO LATA;609;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;H2O;655;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AQUARIUS;22226;6.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CITRUS;22227;6.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;REFRIGERANTE;1070;7.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;RISOTO BRADESCO;1012;60.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;RISOTO FUNGHI;351;55.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;RISOTO PRIMAVERA;352;52.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;RISOTO TOMATE SECO MOZARELA BUFALA;2074;48.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SALADA BONJARDIM;155;36.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SALADA CAESAR;154;37.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SALADA CAPRESE;153;36.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SALADA VERDE;152;35.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SALMAO SUGESTAO;1037;80.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SANDUICHE MC DONALDS;1026;55.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SANDUICHE METRO;2052;106.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SANDUICHE METRO 01;2053;94.50;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SANDUICHE METRO 02;2054;95.50;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SERVICO APOIO;2010;30.00;2020;Servico;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CAFE GARRAFA TERMICA 1,8L;2011;26.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CHA GARRAFA TERMICA 1,8L;2012;26.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;LEITE GARRAFA TERMICA 1,8L;2013;26.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CHOCOLATE QUENTE TERMICA 1,8L;2014;26.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CHOCOLATE FRIO JARRA 1L;2015;25.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CHOCOLATE EM PO TACA;2016;22.50;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JARRA SUCO 1L;2017;36.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TERMICA DE AGUA;2018;25.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA MINERAL GARRAFA;2020;5.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COPO;2020;4.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;REFRIGERANTE;2021;8.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA EVENTO;2022;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETIT FOUR DOCE PQ 80UND;2023;170.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETIT FOUR SALGADO PQ 80UN;2024;104.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI CROISSANT RECHEADO PQ 35UN;2025;170.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO COBERTURA;2026;146.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI SANDUICHE 35UN;2027;70.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;FRUTAS ESTACAO BD PQ;2028;102.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CANAPES DE PASTA 55UN;2029;117.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CANAPES DE CARPACCIO 60UN;2030;173.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;FRIOS BDJ PEQUENA;2031;206.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO QUEIJO BDJ GD 160UN;2032;128.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO QUEIJO BDJ MED 80UN;2033;70.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO QUEIJO BDJ PQ 40;2034;50.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DOCE 35UN;2035;190.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI CAROLINA 40 UN;2036;190.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI SONHO/LUA DE MEL;2037;211.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI MUFFIN 30UN;2038;211.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;COOKIES 40 UN;2039;208.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TORTELETE 30UN;2040;219.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SALGADINHOS 100UN;2041;216.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TORTA DOCE;2042;214.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BISCOITOS DOCE E SALGADOS;2043;25.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO SIMPLES;2044;112.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MADALENA;2060;28.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;ESPUMANTE NACIONAL;2061;14.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BLACK LABEL GARRAFA;2062;354.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO 150 UN;2064;202.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO 90 UND;2065;140.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GALAO AGUA 20L;2070;40.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUCO;2079;9.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;APOIO;2080;200.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETISCOS I;2233;22.50;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETISCOS II;2234;11.25;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COPO 2;20110;3.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COPO 3;20111;3.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA 4;20112;3.80;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO CALDA;20115;146.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TERMICA DE CAFE;20119;23.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI SANDUICHE BDJ;20121;146.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;IOGURTE NATURAL;20126;6.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;IOGURTE DESNATADO;20127;6.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GRANTS GARRAFA;20131;162.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CAIPIROSKA EVENTO;20132;22.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JARRA LEITE;22229;15.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CAFE CAPSULA;22234;5.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA MINERAL GARRAFA II;22235;4.50;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COPO 5;22236;1.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GALAO AGUA 20L;22242;50.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BANDEJA FRUTAS;22243;102.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUQUEIRA SUCO;22245;80.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA 1,5L;22248;14.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SALADA FRUTA;22249;102.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI PASTEL;22252;75.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CENTO BEIJINHO BRIGADEIRO;22253;190.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CENTO BICHO DE PE;22254;75.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO;22255;9.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO DO MES I;22260;100.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO DO MES II;22261;120.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CAFE GARRAFA TERMICA 1,8L II;22263;22.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;CERVEJA LONG NECK;22318;13.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JARRA SUCO 1L BAG;22319;27.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;REFRIGERANTE 02;22387;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO 80 UNID;22403;104.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO 120 UNID;22404;90.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETIT FOUR SALGADO 40 UNID;22405;75.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETIT FOUR DOCE BDJ 80 UND 02;22416;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;RED LABEL GARRAFA;22417;285.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;GALAO AGUA 20L;22421;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;MINI SANDUICHE BANDEJA GD 75 UNID.;22423;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COPO 6;22529;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;JARRA SUCO NATURAL;22532;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO COBERTURA II;22533;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO II 120 UNID;22536;104.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BRIGADEIRO BEIJINHO BICHO PE COPINHO;22608;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BRIGADEIRO BEIJINHO BICHO PE TRADICIONAL;22609;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;TERMICA DE CAFƒ II;22610;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;AGUA COPO 7;22611;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO BDJ 38 UN;22613;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;FRUTAS LAMINADAS;22617;65.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;BOLO COBERTURA III;22619;65.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO 90 UND II;22620;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;REFRIGERANTE COCA COLA PET 2L;22626;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;REFRIGERANTE GUARANA PET 2L;22627;65.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PAO DE QUEIJO 38 UN;22634;65.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;PETIT FOUR DOCE 40 UNID;22636;75.00;2020;Cafe da manha ou Coffee Break;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA;208;39.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA FILET MIGNON;213;55.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA FRANGO GRELHADO;210;52.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA LEGUMES;202;38.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA PICANHA GRELHADA;212;59.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA SALADA CAESAR/TROPICAL;209;41.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SOPA SALMAO GRELHADO;2081;62.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SPAGUETTI;301;10.00;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;STROGONOFF FILET MIGNON;403;56.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;STROGONOFF FRANGO;453;44.98;2020;Refeicao/Sobremessa;0
Metr—polis;Rio de Janeiro;Rio de Janeiro;A;SUCO DE FRUTA;612;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUCO ABACAXI;613;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUCO ABACAXI HORTELA;614;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUCO ACEROLA;615;10.00;2020;Bebida;1
Metr—polis;Rio de Janeiro;Rio de Janeiro;B;SUCO LARANJA;616;10.00;2020;Bebida;1
