Ano,Região,UF,estado,Município,VAB total,Impostos,PIB,PIB per capita
2017,Norte,TO,Tocantins,Arapoema,94217.15,3848.54,98065.69,14515.35
2017,Norte,TO,Tocantins,Arraias,144572.30,13036.21,157608.51,14692.69
2017,Norte,TO,Tocantins,Augustinópolis,215752.50,14711.50,230464.00,12740.56
2017,Norte,TO,Tocantins,Aurora do Tocantins,39461.41,1252.26,40713.67,10900.58
2017,Norte,TO,Tocantins,Axixá do Tocantins,98630.55,3973.43,102603.98,10495.50
2017,Norte,TO,Tocantins,Babaçulândia,99581.74,2897.68,102479.42,9531.20
2017,Norte,TO,Tocantins,Bandeirantes do Tocantins,66470.45,1928.89,68399.34,19542.67
2017,Norte,TO,Tocantins,Barra do Ouro,44634.91,1383.81,46018.71,10127.36
2017,Norte,TO,Tocantins,Barrolândia,75704.93,5475.76,81180.69,14386.09
2017,Norte,TO,Tocantins,Bernardo Sayão,72057.94,4767.58,76825.52,17004.32
2017,Norte,TO,Tocantins,Bom Jesus do Tocantins,61686.54,1404.46,63091.00,13423.62
2017,Norte,TO,Tocantins,Brasilândia do Tocantins,34553.06,2556.09,37109.15,16875.46
2017,Norte,TO,Tocantins,Brejinho de Nazaré,150041.99,3661.25,153703.24,27951.13
2017,Norte,TO,Tocantins,Buriti do Tocantins,89133.84,4109.70,93243.55,8373.92
2017,Norte,TO,Tocantins,Cachoeirinha,24805.77,870.93,25676.70,11281.50
2017,Norte,TO,Tocantins,Campos Lindos,263317.11,26016.54,289333.65,29538.91
2017,Norte,TO,Tocantins,Cariri do Tocantins,281328.58,51560.53,332889.11,77488.15
2017,Norte,TO,Tocantins,Carmolândia,33457.86,1814.96,35272.82,13805.41
2017,Norte,TO,Tocantins,Carrasco Bonito,36385.18,886.91,37272.08,9191.64
2017,Norte,TO,Tocantins,Caseara,126870.18,4563.78,131433.96,24963.71
2017,Norte,TO,Tocantins,Centenário,31725.79,949.07,32674.86,11400.86
2017,Norte,TO,Tocantins,Chapada de Areia,25361.27,637.77,25999.04,18478.35
2017,Norte,TO,Tocantins,Chapada da Natividade,64124.25,1742.23,65866.47,19579.81
2017,Norte,TO,Tocantins,Colinas do Tocantins,592123.90,65696.70,657820.60,18881.73
2017,Norte,TO,Tocantins,Combinado,58761.98,4926.83,63688.81,13067.05
2017,Norte,TO,Tocantins,Conceição do Tocantins,45517.36,2888.94,48406.30,11583.23
2017,Norte,TO,Tocantins,Couto Magalhães,84984.76,7002.99,91987.75,16637.32
2017,Norte,TO,Tocantins,Cristalândia,99642.79,5498.13,105140.92,14258.33
2017,Norte,TO,Tocantins,Crixás do Tocantins,39526.72,1792.08,41318.80,24191.33
2017,Norte,TO,Tocantins,Darcinópolis,123444.67,8376.62,131821.28,22014.24
2017,Norte,TO,Tocantins,Dianópolis,277829.85,21231.47,299061.32,13757.54
2017,Norte,TO,Tocantins,Divinópolis do Tocantins,110912.49,6587.49,117499.98,17108.33
2017,Norte,TO,Tocantins,Dois Irmãos do Tocantins,97244.20,3998.75,101242.94,13895.55
2017,Norte,TO,Tocantins,Dueré,117666.44,4838.69,122505.13,25916.04
2017,Norte,TO,Tocantins,Esperantina,82724.34,2248.33,84972.67,7872.94
2017,Norte,TO,Tocantins,Fátima,52194.93,4648.62,56843.55,14654.18
2017,Norte,TO,Tocantins,Figueirópolis,140218.59,13014.02,153232.60,28630.90
2017,Norte,TO,Tocantins,Filadélfia,94447.27,3320.58,97767.86,10993.80
2017,Norte,TO,Tocantins,Formoso do Araguaia,376810.82,23374.91,400185.73,21418.63
2017,Norte,TO,Tocantins,Fortaleza do Tabocão,116090.46,20847.81,136938.28,52994.69
2017,Norte,TO,Tocantins,Goianorte,74125.93,3912.33,78038.26,15144.24
2017,Norte,TO,Tocantins,Goiatins,144619.03,4429.51,149048.53,11489.13
2017,Norte,TO,Tocantins,Guaraí,523354.80,61567.95,584922.76,22811.12
2017,Norte,TO,Tocantins,Gurupi,1907083.30,248908.75,2155992.05,25209.50
2017,Norte,TO,Tocantins,Ipueiras,35763.64,834.01,36597.66,18720.03
2017,Norte,TO,Tocantins,Itacajá,92334.59,4406.72,96741.31,12974.96
2017,Norte,TO,Tocantins,Itaguatins,57588.79,1591.78,59180.57,9896.42
2017,Norte,TO,Tocantins,Itapiratins,67246.71,2203.74,69450.45,18412.10
2017,Norte,TO,Tocantins,Itaporã do Tocantins,41340.59,1536.46,42877.05,17394.34
2017,Norte,TO,Tocantins,Jaú do Tocantins,55663.06,2196.09,57859.15,15142.41
2017,Norte,TO,Tocantins,Juarina,34250.30,1170.07,35420.37,15890.70
2017,Norte,TO,Tocantins,Lagoa da Confusão,463679.75,39550.49,503230.24,39290.31
2017,Norte,TO,Tocantins,Lagoa do Tocantins,37529.54,873.24,38402.77,9163.15
2017,Norte,TO,Tocantins,Lajeado,60350.04,2993.95,63343.98,20486.41
2017,Norte,TO,Tocantins,Lavandeira,23060.12,766.96,23827.08,12707.78
2017,Norte,TO,Tocantins,Lizarda,33219.88,863.65,34083.52,9000.14
2017,Norte,TO,Tocantins,Luzinópolis,32383.30,1371.18,33754.48,11110.76
2017,Norte,TO,Tocantins,Marianópolis do Tocantins,113848.65,4875.12,118723.78,23491.05
2017,Norte,TO,Tocantins,Mateiros,122799.65,3332.21,126131.86,48252.43
2017,Norte,TO,Tocantins,Maurilândia do Tocantins,32214.36,850.47,33064.84,9699.28
2017,Norte,TO,Tocantins,Miracema do Tocantins,485934.29,34601.40,520535.70,27317.54
2017,Norte,TO,Tocantins,Miranorte,201176.93,17610.84,218787.77,16295.83
2017,Norte,TO,Tocantins,Monte do Carmo,155662.98,3257.40,158920.37,20453.07
2017,Norte,TO,Tocantins,Monte Santo do Tocantins,35111.19,1330.66,36441.85,16096.22
2017,Norte,TO,Tocantins,Palmeiras do Tocantins,61968.71,2174.13,64142.84,9815.28
2017,Norte,TO,Tocantins,Muricilândia,41276.09,1722.42,42998.51,12260.77
2017,Norte,TO,Tocantins,Natividade,107815.79,6718.43,114534.22,12299.64
2017,Norte,TO,Tocantins,Nazaré,42580.60,1918.37,44498.97,10960.34
2017,Norte,TO,Tocantins,Nova Olinda,233316.64,36649.27,269965.91,23044.47
2017,Norte,TO,Tocantins,Nova Rosalândia,46461.41,2246.60,48708.00,11588.87
2017,Norte,TO,Tocantins,Novo Acordo,44472.13,1611.59,46083.72,10800.03
2017,Norte,TO,Tocantins,Novo Alegre,25790.70,935.06,26725.75,11358.16
2017,Norte,TO,Tocantins,Novo Jardim,27775.66,1098.87,28874.53,10706.17
2017,Norte,TO,Tocantins,Oliveira de Fátima,18990.02,575.81,19565.82,17626.87
2017,Norte,TO,Tocantins,Palmeirante,78923.00,2892.32,81815.32,13964.04
2017,Norte,TO,Tocantins,Palmeirópolis,104897.28,6507.48,111404.76,14492.62
2017,Norte,TO,Tocantins,Paraíso do Tocantins,1053934.52,142418.51,1196353.02,23756.02
2017,Norte,TO,Tocantins,Paranã,205815.56,6809.06,212624.62,20131.09
2017,Norte,TO,Tocantins,Pau D'Arco,72014.81,2343.91,74358.72,15322.22
2017,Norte,TO,Tocantins,Pedro Afonso,604032.96,62083.26,666116.22,50129.16
2017,Norte,TO,Tocantins,Peixe,528010.69,11052.78,539063.47,46507.07
2017,Norte,TO,Tocantins,Pequizeiro,71553.79,2884.59,74438.37,13650.90
2017,Norte,TO,Tocantins,Colméia,133104.79,9447.93,142552.72,16952.40
2017,Norte,TO,Tocantins,Pindorama do Tocantins,47091.45,1462.03,48553.47,10741.92
2017,Norte,TO,Tocantins,Piraquê,43573.32,1807.81,45381.13,14908.39
2017,Norte,TO,Tocantins,Pium,133127.20,6512.49,139639.69,18529.68
2017,Norte,TO,Tocantins,Ponte Alta do Bom Jesus,42515.22,2103.83,44619.05,9605.82
2017,Norte,TO,Tocantins,Ponte Alta do Tocantins,75730.37,2858.91,78589.28,9886.69
2017,Norte,TO,Tocantins,Porto Alegre do Tocantins,27771.04,988.38,28759.42,9271.25
2017,Norte,TO,Tocantins,Porto Nacional,2206938.51,420665.32,2627603.83,49738.85
2017,Norte,TO,Tocantins,Praia Norte,67233.22,1330.34,68563.55,8196.48
2017,Norte,TO,Tocantins,Presidente Kennedy,46421.39,3323.02,49744.41,13325.59
2017,Norte,TO,Tocantins,Pugmil,44474.93,4055.56,48530.48,18313.39
2017,Norte,TO,Tocantins,Recursolândia,39694.81,1170.80,40865.60,9660.90
2017,Norte,TO,Tocantins,Riachinho,43518.97,1386.84,44905.81,9760.01
2017,Norte,TO,Tocantins,Rio da Conceição,18619.45,374.92,18994.37,9216.10
2017,Norte,TO,Tocantins,Rio dos Bois,42294.30,1753.87,44048.17,15675.51
2017,Norte,TO,Tocantins,Rio Sono,58332.11,2802.99,61135.10,9388.07
2017,Norte,TO,Tocantins,Sampaio,36427.80,771.08,37198.88,8123.80
2017,Norte,TO,Tocantins,Sandolândia,66241.47,2778.20,69019.67,20240.37
2017,Norte,TO,Tocantins,Santa Fé do Araguaia,106858.20,5865.42,112723.61,15228.80
2017,Norte,TO,Tocantins,Santa Maria do Tocantins,38458.87,1377.71,39836.58,11870.26
2017,Norte,TO,Tocantins,Santa Rita do Tocantins,78219.90,5443.42,83663.32,35707.78
2017,Norte,TO,Tocantins,Santa Rosa do Tocantins,138176.56,7425.63,145602.19,30126.67
2017,Norte,TO,Tocantins,Santa Tereza do Tocantins,30446.36,1406.14,31852.50,11275.22
2017,Norte,TO,Tocantins,Santa Terezinha do Tocantins,29626.89,980.66,30607.55,12002.96
2017,Norte,TO,Tocantins,São Bento do Tocantins,47056.11,2252.20,49308.31,9426.17
2017,Norte,TO,Tocantins,São Félix do Tocantins,17983.97,420.78,18404.75,11715.31
2017,Norte,TO,Tocantins,São Miguel do Tocantins,98392.27,3427.31,101819.58,8551.96
2017,Norte,TO,Tocantins,São Salvador do Tocantins,32601.68,1084.82,33686.51,10922.99
2017,Norte,TO,Tocantins,São Sebastião do Tocantins,42996.15,1138.41,44134.56,9293.44
2017,Norte,TO,Tocantins,São Valério,130757.28,4653.60,135410.88,32938.67
2017,Norte,TO,Tocantins,Silvanópolis,139347.55,7223.37,146570.92,27147.79
2017,Norte,TO,Tocantins,Sítio Novo do Tocantins,84714.56,3593.17,88307.73,9607.02
2017,Norte,TO,Tocantins,Sucupira,57475.43,1339.48,58814.91,30301.35
2017,Norte,TO,Tocantins,Taguatinga,214311.78,12478.87,226790.65,13719.94
2017,Norte,TO,Tocantins,Taipas do Tocantins,21327.40,585.59,21912.99,10287.79
2017,Norte,TO,Tocantins,Talismã,78438.96,3771.54,82210.50,29604.07
2017,Norte,TO,Tocantins,Palmas,7197283.55,1048989.93,8246273.48,28754.00
2017,Norte,TO,Tocantins,Tocantínia,64896.91,2324.06,67220.97,9010.85
2017,Norte,TO,Tocantins,Tocantinópolis,271780.36,22026.66,293807.02,12708.47
2017,Norte,TO,Tocantins,Tupirama,44557.69,1500.03,46057.72,24990.62
2017,Norte,TO,Tocantins,Tupiratins,27636.36,832.17,28468.53,11060.03
2017,Norte,TO,Tocantins,Wanderlândia,143384.92,14343.08,157728.00,13507.58
2017,Norte,TO,Tocantins,Xambioá,319449.72,19639.74,339089.46,29024.18
2017,Nordeste,MA,Maranhão,Açailândia,2004041.11,198245.93,2202287.04,19780.01
2017,Nordeste,MA,Maranhão,Afonso Cunha,43741.84,1236.45,44978.29,6934.67
2017,Nordeste,MA,Maranhão,Água Doce do Maranhão,70790.51,2654.09,73444.60,5895.85
2017,Nordeste,MA,Maranhão,Alcântara,111772.37,4997.43,116769.80,5387.80
2017,Nordeste,MA,Maranhão,Aldeias Altas,167532.13,6996.29,174528.43,6614.18
2017,Nordeste,MA,Maranhão,Altamira do Maranhão,54740.19,1746.82,56487.01,6999.63
2017,Nordeste,MA,Maranhão,Alto Alegre do Maranhão,199151.16,21418.39,220569.55,8208.16
2017,Nordeste,MA,Maranhão,Alto Alegre do Pindaré,168982.55,13435.23,182417.78,5825.81
2017,Nordeste,MA,Maranhão,Alto Parnaíba,278248.18,9670.98,287919.16,26172.09
2017,Nordeste,MA,Maranhão,Amapá do Maranhão,46736.43,2430.66,49167.09,7130.83
2017,Nordeste,MA,Maranhão,Amarante do Maranhão,264481.02,9553.10,274034.12,6666.52
2017,Nordeste,MA,Maranhão,Anajatuba,171212.52,6217.37,177429.89,6486.91
2017,Nordeste,MA,Maranhão,Anapurus,129306.63,6962.22,136268.85,8681.76
2017,Nordeste,MA,Maranhão,Apicum-Açu,100444.05,3891.93,104335.98,5678.46
2017,Nordeste,MA,Maranhão,Araguanã,75236.14,2723.56,77959.70,5084.77
2017,Nordeste,MA,Maranhão,Araioses,260121.48,9780.56,269902.04,5858.01
2017,Nordeste,MA,Maranhão,Arame,202413.78,10059.88,212473.66,6609.85
2017,Nordeste,MA,Maranhão,Arari,218517.24,11842.76,230359.99,7838.57
2017,Nordeste,MA,Maranhão,Axixá,66683.28,2312.25,68995.53,5761.63
2017,Nordeste,MA,Maranhão,Bacabal,1023132.72,114862.51,1137995.23,11010.12
2017,Nordeste,MA,Maranhão,Bacabeira,315520.75,24316.16,339836.91,19928.28
2017,Nordeste,MA,Maranhão,Bacuri,93801.28,3035.76,96837.04,5554.17
2017,Nordeste,MA,Maranhão,Bacurituba,33834.12,1353.69,35187.81,6312.85
2017,Nordeste,MA,Maranhão,Balsas,2723417.23,322995.65,3046412.87,32142.28
2017,Nordeste,MA,Maranhão,Barão de Grajaú,184683.47,25966.58,210650.05,11313.71
2017,Nordeste,MA,Maranhão,Barra do Corda,612168.68,39718.46,651887.14,7481.35
2017,Nordeste,MA,Maranhão,Barreirinhas,431813.84,27692.64,459506.47,7357.05
2017,Nordeste,MA,Maranhão,Belágua,46740.87,945.08,47685.94,6424.95
2017,Nordeste,MA,Maranhão,Bela Vista do Maranhão,76665.32,3286.92,79952.24,7200.96
2017,Nordeste,MA,Maranhão,Benedito Leite,38881.42,982.88,39864.30,7211.34
2017,Nordeste,MA,Maranhão,Bequimão,114328.27,5098.64,119426.91,5719.41
2017,Nordeste,MA,Maranhão,Bernardo do Mearim,47749.75,1559.69,49309.44,8255.39
2017,Nordeste,MA,Maranhão,Boa Vista do Gurupi,57213.48,4402.63,61616.12,6611.17
2017,Nordeste,MA,Maranhão,Bom Jardim,293004.55,10396.88,303401.43,7378.44
2017,Nordeste,MA,Maranhão,Bom Jesus das Selvas,249823.10,12798.11,262621.21,7661.51
2017,Nordeste,MA,Maranhão,Bom Lugar,83064.45,3067.97,86132.42,5312.23
2017,Nordeste,MA,Maranhão,Brejo,261599.45,13384.10,274983.54,7616.85
2017,Nordeste,MA,Maranhão,Brejo de Areia,50604.84,1585.01,52189.86,6001.59
2017,Nordeste,MA,Maranhão,Buriti,180803.82,7175.83,187979.64,6640.98
2017,Nordeste,MA,Maranhão,Buriti Bravo,148000.06,6316.83,154316.89,6568.07
2017,Nordeste,MA,Maranhão,Buriticupu,470095.14,27686.32,497781.46,6915.65
2017,Nordeste,MA,Maranhão,Buritirana,86821.17,2930.23,89751.40,5912.48
2017,Nordeste,MA,Maranhão,Cachoeira Grande,56013.85,1114.23,57128.07,6397.32
2017,Nordeste,MA,Maranhão,Cajapió,52111.59,1290.81,53402.40,4846.39
2017,Nordeste,MA,Maranhão,Cajari,96920.21,2281.56,99201.77,5191.09
2017,Nordeste,MA,Maranhão,Campestre do Maranhão,165503.98,8512.18,174016.16,12238.28
2017,Nordeste,MA,Maranhão,Cândido Mendes,117348.04,4903.79,122251.82,6130.06
2017,Nordeste,MA,Maranhão,Cantanhede,115124.11,5303.79,120427.91,5534.63
2017,Nordeste,MA,Maranhão,Capinzal do Norte,125819.25,5447.28,131266.54,12253.01
2017,Nordeste,MA,Maranhão,Carolina,291801.18,17295.22,309096.40,12985.61
2017,Nordeste,MA,Maranhão,Carutapera,147961.47,7842.85,155804.32,6608.60
2017,Nordeste,MA,Maranhão,Caxias,1543489.06,170600.25,1714089.31,10538.06
2017,Nordeste,MA,Maranhão,Cedral,62142.34,1759.22,63901.56,6091.66
2017,Nordeste,MA,Maranhão,Central do Maranhão,42585.36,1246.80,43832.16,5087.89
2017,Nordeste,MA,Maranhão,Centro do Guilherme,68619.34,2640.26,71259.60,5257.07
2017,Nordeste,MA,Maranhão,Centro Novo do Maranhão,136143.74,5012.25,141155.99,6545.61
2017,Nordeste,MA,Maranhão,Chapadinha,606007.38,51981.85,657989.23,8332.67
2017,Nordeste,MA,Maranhão,Cidelândia,121513.01,7065.64,128578.64,8843.71
2017,Nordeste,MA,Maranhão,Codó,871932.24,85403.52,957335.76,7924.31
2017,Nordeste,MA,Maranhão,Coelho Neto,318414.40,20769.04,339183.44,6956.75
2017,Nordeste,MA,Maranhão,Colinas,304836.27,17793.77,322630.04,7951.45
2017,Nordeste,MA,Maranhão,Conceição do Lago-Açu,99068.46,2447.58,101516.04,6269.52
2017,Nordeste,MA,Maranhão,Coroatá,376799.77,22604.09,399403.85,6201.63
2017,Nordeste,MA,Maranhão,Cururupu,208190.39,8293.89,216484.28,7050.23
2017,Nordeste,MA,Maranhão,Davinópolis,486548.93,133886.21,620435.15,49011.39
2017,Nordeste,MA,Maranhão,Dom Pedro,207647.98,16765.18,224413.16,9794.57
2017,Nordeste,MA,Maranhão,Duque Bacelar,66283.42,2556.20,68839.62,6142.01
2017,Nordeste,MA,Maranhão,Esperantinópolis,118551.46,6036.81,124588.27,7481.43
2017,Nordeste,MA,Maranhão,Estreito,762320.68,32858.18,795178.86,18883.37
2017,Nordeste,MA,Maranhão,Feira Nova do Maranhão,62867.11,2397.53,65264.64,7795.59
2017,Nordeste,MA,Maranhão,Fernando Falcão,53081.91,1885.61,54967.52,5323.22
2017,Nordeste,MA,Maranhão,Formosa da Serra Negra,126629.27,5526.70,132155.97,6956.68
2017,Nordeste,MA,Maranhão,Fortaleza dos Nogueiras,135501.48,6642.89,142144.37,11460.48
2017,Nordeste,MA,Maranhão,Fortuna,98660.17,4413.97,103074.14,6753.65
2017,Nordeste,MA,Maranhão,Godofredo Viana,71279.70,4683.87,75963.57,6421.27
2017,Nordeste,MA,Maranhão,Gonçalves Dias,108796.25,6159.96,114956.21,6536.80
2017,Nordeste,MA,Maranhão,Governador Archer,65082.65,2402.32,67484.97,6307.01
2017,Nordeste,MA,Maranhão,Governador Edison Lobão,239509.35,23412.16,262921.51,14354.75
2017,Nordeste,MA,Maranhão,Governador Eugênio Barros,91860.61,3495.52,95356.13,5750.58
2017,Nordeste,MA,Maranhão,Governador Luiz Rocha,49237.20,1830.51,51067.72,6625.29
2017,Nordeste,MA,Maranhão,Governador Newton Bello,59399.23,1713.99,61113.21,6159.99
2017,Nordeste,MA,Maranhão,Governador Nunes Freire,172063.04,10077.45,182140.48,7288.24
2017,Nordeste,MA,Maranhão,Graça Aranha,40754.35,1535.33,42289.68,6894.31
2017,Nordeste,MA,Maranhão,Grajaú,628474.24,43442.12,671916.36,9705.29
2017,Nordeste,MA,Maranhão,Guimarães,79662.76,2422.67,82085.43,6999.10
2017,Nordeste,MA,Maranhão,Humberto de Campos,139977.66,5228.24,145205.90,5093.34
2017,Nordeste,MA,Maranhão,Icatu,130152.46,3963.68,134116.14,4997.81
2017,Nordeste,MA,Maranhão,Igarapé do Meio,143391.58,16228.87,159620.45,11282.99
2017,Nordeste,MA,Maranhão,Igarapé Grande,78049.77,4084.35,82134.13,7329.48
2017,Nordeste,MA,Maranhão,Imperatriz,5829319.35,770247.35,6599566.71,25924.47
2017,Nordeste,MA,Maranhão,Itaipava do Grajaú,76293.78,2471.49,78765.27,4920.06
2017,Nordeste,MA,Maranhão,Itapecuru Mirim,545791.74,50043.24,595834.98,8797.73
2017,Nordeste,MA,Maranhão,Itinga do Maranhão,266852.60,17369.86,284222.46,11107.21
2017,Nordeste,MA,Maranhão,Jatobá,58923.36,1132.36,60055.72,5875.72
2017,Nordeste,MA,Maranhão,Jenipapo dos Vieiras,87005.52,2438.72,89444.23,5480.32
2017,Nordeste,MA,Maranhão,João Lisboa,181221.66,9737.89,190959.55,8287.46
2017,Nordeste,MA,Maranhão,Joselândia,93881.63,3915.98,97797.61,6154.28
2017,Nordeste,MA,Maranhão,Junco do Maranhão,40751.71,1700.95,42452.66,13114.82
2017,Nordeste,MA,Maranhão,Lago da Pedra,345146.87,22790.58,367937.45,7380.00
2017,Nordeste,MA,Maranhão,Lago do Junco,63672.49,2267.39,65939.87,6178.77
2017,Nordeste,MA,Maranhão,Lago Verde,96243.04,3332.23,99575.27,6213.75
2017,Nordeste,MA,Maranhão,Lagoa do Mato,72800.42,2858.84,75659.27,6848.23
2017,Nordeste,MA,Maranhão,Lago dos Rodrigues,68929.73,3367.52,72297.24,8344.56
2017,Nordeste,MA,Maranhão,Lagoa Grande do Maranhão,69365.07,3043.51,72408.58,6415.79
2017,Nordeste,MA,Maranhão,Lajeado Novo,66986.50,3638.02,70624.52,9430.43
2017,Nordeste,MA,Maranhão,Lima Campos,145066.18,5659.17,150725.35,12888.02
2017,Nordeste,MA,Maranhão,Loreto,186728.83,5459.39,192188.22,16003.68
2017,Nordeste,MA,Maranhão,Luís Domingues,46571.61,1634.74,48206.35,7020.00
2017,Nordeste,MA,Maranhão,Magalhães de Almeida,110946.23,4841.99,115788.22,5854.10
2017,Nordeste,MA,Maranhão,Maracaçumé,149506.31,11105.03,160611.33,7542.92
2017,Nordeste,MA,Maranhão,Marajá do Sena,49540.37,1068.49,50608.86,6655.56
2017,Nordeste,MA,Maranhão,Maranhãozinho,90877.91,3385.16,94263.07,5759.69
2017,Nordeste,MA,Maranhão,Mata Roma,117581.13,5233.32,122814.46,7334.40
2017,Nordeste,MA,Maranhão,Matinha,148544.53,7065.20,155609.73,6738.98
2017,Nordeste,MA,Maranhão,Matões,166730.37,8311.97,175042.35,5244.87
2017,Nordeste,MA,Maranhão,Matões do Norte,77675.77,1786.31,79462.08,4699.67
2017,Nordeste,MA,Maranhão,Milagres do Maranhão,49177.87,1029.17,50207.04,6030.15
2017,Nordeste,MA,Maranhão,Mirador,173011.20,7186.12,180197.33,8741.93
2017,Nordeste,MA,Maranhão,Miranda do Norte,446332.80,41735.00,488067.80,17151.67
2017,Nordeste,MA,Maranhão,Mirinzal,86424.11,4804.26,91228.37,6187.49
2017,Nordeste,MA,Maranhão,Monção,193434.86,6119.97,199554.83,6018.66
2017,Nordeste,MA,Maranhão,Montes Altos,60303.40,1703.64,62007.04,6975.70
2017,Nordeste,MA,Maranhão,Morros,112334.85,5033.14,117367.98,6086.92
2017,Nordeste,MA,Maranhão,Nina Rodrigues,63541.50,1440.29,64981.78,4484.90
2017,Nordeste,MA,Maranhão,Nova Colinas,54278.36,1676.69,55955.05,10458.89
2017,Nordeste,MA,Maranhão,Nova Iorque,35764.30,1166.79,36931.09,8053.01
2017,Nordeste,MA,Maranhão,Nova Olinda do Maranhão,127828.47,4916.81,132745.28,6391.82
2017,Nordeste,MA,Maranhão,Olho d'Água das Cunhãs,131902.90,5515.30,137418.20,7154.96
2017,Nordeste,MA,Maranhão,Olinda Nova do Maranhão,80642.27,4177.72,84819.99,5794.90
2017,Nordeste,MA,Maranhão,Paço do Lumiar,814441.02,54934.42,869375.43,7101.58
2017,Nordeste,MA,Maranhão,Palmeirândia,120710.55,4234.61,124945.16,6432.51
2017,Nordeste,MA,Maranhão,Paraibano,131533.51,7164.42,138697.93,6568.38
2017,Nordeste,MA,Maranhão,Parnarama,193430.11,6767.98,200198.09,5823.94
2017,Nordeste,MA,Maranhão,Passagem Franca,122528.38,5863.34,128391.72,6815.21
2017,Nordeste,MA,Maranhão,Pastos Bons,179255.19,11416.17,190671.35,9894.21
2017,Nordeste,MA,Maranhão,Paulino Neves,98723.30,7530.31,106253.61,6667.10
2017,Nordeste,MA,Maranhão,Paulo Ramos,138322.62,7829.44,146152.06,7075.18
2017,Nordeste,MA,Maranhão,Pedreiras,518329.63,45849.34,564178.98,14705.56
2017,Nordeste,MA,Maranhão,Pedro do Rosário,128097.52,3336.68,131434.20,5257.37
2017,Nordeste,MA,Maranhão,Penalva,181800.51,6343.60,188144.12,4932.47
2017,Nordeste,MA,Maranhão,Peri Mirim,74654.42,2527.76,77182.18,5484.03
2017,Nordeste,MA,Maranhão,Peritoró,168441.92,14785.00,183226.92,7959.81
2017,Nordeste,MA,Maranhão,Pindaré-Mirim,266614.60,16694.18,283308.77,8720.41
2017,Nordeste,MA,Maranhão,Pinheiro,750527.19,79889.21,830416.39,10081.05
2017,Nordeste,MA,Maranhão,Pio XII,140738.75,7203.33,147942.08,7091.80
2017,Nordeste,MA,Maranhão,Pirapemas,106821.18,3886.90,110708.08,6012.50
2017,Nordeste,MA,Maranhão,Poção de Pedras,129940.32,6074.59,136014.91,7990.07
2017,Nordeste,MA,Maranhão,Porto Franco,411007.22,60744.96,471752.18,19854.89
2017,Nordeste,MA,Maranhão,Porto Rico do Maranhão,41031.93,997.81,42029.74,7222.85
2017,Nordeste,MA,Maranhão,Presidente Dutra,494233.80,58679.06,552912.86,11704.58
2017,Nordeste,MA,Maranhão,Presidente Juscelino,90727.75,1678.47,92406.22,7301.38
