Mês Ano,Área de atuação (Função),Subfunção,Programa Orçamentário,Plano Orçamentário,Grupo de Despesa,Elemento de Despesa,Modalidade de Despesa,Valor Empenhado,Valor Liquidado,Valor Pago,Valor Restos a Pagar Pagos
Apr-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,37612.77,37612.77,0.00,0.00
Apr-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,255.00,0.00
Apr-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,30.58,30.58,3043.91,0.00
Apr-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,533.60,151.00,0.00,0.00
Apr-20,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,3265441.93
Apr-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,44648.04,44648.04,44648.04,0.00
Apr-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,17812.00,0.00
May-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,18446.63,18446.63,41057.83,0.00
May-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,3729.74,3729.74,2527.44,0.00
May-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,53067.99,50796.15,46336.66,0.00
May-20,20 - Agricultura,606 - Extensão rural,2012 - FORTALECIMENTO E DINAMIZACAO DA AGRICULTURA FAMILIAR,000P - AQUISICAO DE ALIMENTOS PRODUZIDOS POR AGRICULTORES FAMILIARES E ASSENTADOS DA REFORMA AGRARIA,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,0.00,0.00,0.00,39997.60
May-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,5250.00,5250.00,0.00,0.00
May-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,1 - Pessoal e Encargos Sociais,91 - Sentenças Judiciais,90 - Reserva de Contingência,0.00,0.00,37612.77,0.00
May-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,92.46,475.06,611.31,0.00
May-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,30.58,30.58,2231.37,0.00
May-20,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,1039104.70
May-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,5732.00,5732.00,0.00,0.00
May-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,46201.35,46201.35,46201.35,0.00
May-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,25202.48,0.00,695.12,0.00
May-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,1912.00,1912.00,0.00,0.00
May-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,176052.29,0.00
May-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,91 - Sentenças Judiciais,90 - Reserva de Contingência,3250.84,3250.84,1111.80,0.00
Jun-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,18446.63,0.00,41057.83,0.00
Jun-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,616.58,616.58,1069.28,0.00
Jun-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,46893.58,45038.93,53738.29,0.00
Jun-20,20 - Agricultura,606 - Extensão rural,2012 - FORTALECIMENTO E DINAMIZACAO DA AGRICULTURA FAMILIAR,000P - AQUISICAO DE ALIMENTOS PRODUZIDOS POR AGRICULTORES FAMILIARES E ASSENTADOS DA REFORMA AGRARIA,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,0.00,0.00,0.00,99988.56
Jun-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,3032.66,2160.00,7410.00,0.00
Jun-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,80.46,38.27,53.02,0.00
Jun-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,2153.30,30.58,3701.23,0.00
Jun-20,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,372341.65
Jun-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,2261.00,2261.00,7993.00,0.00
Jun-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0000 - ATIVOS CIVIS DA UNIAO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,55804.86,55804.86,55804.86,0.00
Jun-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,6766.38,272.00,872.00,0.00
Jun-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,499.50,499.50,2411.50,0.00
Jun-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,86617.86,0.00
Jun-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0001 - SENTENCAS JUDICIAIS DE EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,91 - Sentenças Judiciais,90 - Reserva de Contingência,0.00,0.00,2139.04,0.00
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO,1 - Pessoal e Encargos Sociais,11 - Vencimentos e Vantagens Fixas - Pessoal Civil,90 - Reserva de Contingência,38514.66,0.00,0.00,0.00
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,46300.35,46300.35,46300.35,0.00
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,578.92,19025.55,56975.12,0.00
Jul-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,4750.00,4750.00,4750.00,0.00
Jul-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,6186.99,6186.99,5658.54,0.00
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,42203.79,43852.32,51900.04,0.00
Jul-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,8107.00,8107.00,8107.00,0.00
Jul-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,0.00,135.00,0.00
Jul-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,1753.00,1753.00,1753.00,0.00
Jul-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,1068.10,1110.29,954.38,0.00
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,30.58,2183.88,4972.11,0.00
Jul-20,08 - Assistência social,306 - Alimentação e nutrição,2069 - SEGURANCA ALIMENTAR E NUTRICIONAL,0002 - AQUISICAO DE ALIMENTOS DA AGRICULTURA FAMILIAR,3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,0.00,79987.04
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,155431.86,0.00,0.00,0.00
Jul-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,524.30,3263.69,272.00,0.00
Jul-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,0000 - FORMACAO DE ESTOQUES PUBLICOS - AGF,5 - Inversões Financeiras,62 - Aquisição de bens para revenda,90 - Reserva de Contingência,0.00,0.00,23361.53,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO,1 - Pessoal e Encargos Sociais,11 - Vencimentos e Vantagens Fixas - Pessoal Civil,90 - Reserva de Contingência,38607.87,0.00,0.00,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,29.40,29.40,29.40,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,90 - Reserva de Contingência,45541.83,45541.83,45541.83,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,37 - Locação de Mão-de-Obra,90 - Reserva de Contingência,-1000.00,0.00,41057.83,0.00
Aug-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,501.39,501.39,501.39,0.00
Aug-20,20 - Agricultura,301 - Atenção básica,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - ASSISTENCIA MEDICA E ODONTOLOGICA DE CIVIS - COMPLEMENTACAO DA UNIAO,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,7438.34,5141.05,5312.33,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,60018.72,47577.03,49170.71,0.00
Aug-20,14 - Direitos da cidadania,305 - Vigilância epidemiológica ,"5034 - PROTECAO A VIDA, FORTALECIMENTO DA FAMILIA, PROMOCAO E DEFESA DOS DIREITOS HUMANOS PARA TODOS","CV20 - COVID-19 - MEDIDA PROVISORIA N. 942, DE 2 DE ABRIL DE 2020",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,737.66,737.66,0.00
Aug-20,08 - Assistência social,306 - Alimentação e nutrição,5033 - SEGURANCA ALIMENTAR E NUTRICIONAL,"CV30 - COVID-19 - MEDIDA PROVISORIA N. 957, DE 24 DE ABRIL DE 2020",3 - Outras Despesas Correntes,"32 - Material, Bem ou Serviço para Distribuição Gratuita",90 - Reserva de Contingência,0.00,0.00,1148077.17,0.00
Aug-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,249.87,249.87,249.87,0.00
Aug-20,20 - Agricultura,608 - Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,0005 - SISTEMATIZACAO E GERENCIAMENTO DO DESENVOLVIMENTO DA CAFEICULTURA,3 - Outras Despesas Correntes,33 - Passagens e Despesas com Locomoção,90 - Reserva de Contingência,3475.00,3475.00,3475.00,0.00
Aug-20,28 - Encargos especiais,846 - Outros encargos especiais,0901 - OPERACOES ESPECIAIS: CUMPRIMENTO DE SENTENCAS JUDICIAIS,0002 - DEPOSITOS RECURSAIS DEVIDOS POR EMPRESAS ESTATAIS DEPENDENTES,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,675.14,592.31,649.19,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,47 - Obrigações Tributárias e Contributivas,90 - Reserva de Contingência,30.58,30.58,3929.98,0.00
Aug-20,20 - Agricultura,605 - Abastecimento,2077 - AGROPECUARIA SUSTENTAVEL,0001 - RECUPERACAO E MODERNIZACAO DE UNIDADES ARMAZENADORAS NAO ATENDIDAS PELO CONTRATO COM O BANCO DO BRASIL,3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,0.00,0.00,0.00,43893.95
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,121.00,121.00,121.00,0.00
Aug-20,20 - Agricultura,608 - Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,0005 - SISTEMATIZACAO E GERENCIAMENTO DO DESENVOLVIMENTO DA CAFEICULTURA,3 - Outras Despesas Correntes,14 - Diárias - Civil,90 - Reserva de Contingência,5687.00,5687.00,5687.00,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,RO00 - ATIVOS CIVIS DA UNIAO - REGRA DE OURO,1 - Pessoal e Encargos Sociais,13 - Obrigações Patronais,91 - APLICACOES DIRETAS - OPER.INTRA-ORCAMENTARIAS,152868.18,0.00,0.00,0.00
Aug-20,20 - Agricultura,605 - Abastecimento,1031 - AGROPECUARIA SUSTENTAVEL,"0004 - PESQUISA, ACOMPANHAMENTO E AVALIACAO DE SAFRAS",3 - Outras Despesas Correntes,39 - Outros Serviços de Terceiros - Pessoa Jurídica,90 - Reserva de Contingência,30.00,30.00,30.00,0.00
Aug-20,20 - Agricultura,608 - Promoção da produção agropecuária,1031 - AGROPECUARIA SUSTENTAVEL,0005 - SISTEMATIZACAO E GERENCIAMENTO DO DESENVOLVIMENTO DA CAFEICULTURA,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,1600.00,1600.00,1600.00,0.00
Aug-20,20 - Agricultura,122 - Administração geral,0032 - PROGRAMA DE GESTAO E MANUTENCAO DO PODER EXECUTIVO,0001 - COORDENACAO E GESTAO DO ABASTECIMENTO AGROALIMENTAR,3 - Outras Despesas Correntes,30 - Material de Consumo,90 - Reserva de Contingência,0.00,12365.38,15357.07,0.00
