epidemiological_week,date,state,city,city_ibge_code,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_deaths,last_available_death_rate,estimated_population,infected_confirmed
202103,1/22/2021,RJ,MagÃ©,3302502,6002,243555043,333,0.0555,246433,1
202103,1/22/2021,RJ,Mangaratiba,3302601,1694,374613003,52,0.0307,45220,1
202103,1/22/2021,RJ,MaricÃ¡,3302700,6267,380963381,187,0.0298,164504,1
202103,1/22/2021,RJ,Mendes,3302809,1035,555019305,3,0.0029,18648,1
202103,1/22/2021,RJ,Mesquita,3302858,2239,126805951,232,0.1036,176569,1
202103,1/22/2021,RJ,Miguel Pereira,3302908,1038,405769907,26,0.025,25581,1
202103,1/22/2021,RJ,Miracema,3303005,1058,389629521,6,0.0057,27154,1
202103,1/22/2021,RJ,Natividade,3303104,856,559075175,8,0.0093,15311,1
202103,1/22/2021,RJ,NilÃ³polis,3303203,2260,138911938,282,0.1248,162693,1
202103,1/22/2021,RJ,NiterÃ³i,3303302,26555,515313875,758,0.0285,515317,1
202103,1/22/2021,RJ,Nova Friburgo,3303401,8454,442251959,244,0.0289,191158,1
202103,1/22/2021,RJ,Nova IguaÃ§u,3303500,10656,129430027,946,0.0888,823302,1
202103,1/22/2021,RJ,Paracambi,3303609,1462,277508874,48,0.0328,52683,1
202103,1/22/2021,RJ,ParaÃ­ba do Sul,3303708,2162,485646255,26,0.012,44518,1
202103,1/22/2021,RJ,Paraty,3303807,1261,288690476,44,0.0349,43680,1
202103,1/22/2021,RJ,Paty do Alferes,3303856,766,274965898,10,0.0131,27858,1
202103,1/22/2021,RJ,PetrÃ³polis,3303906,4281,139592667,386,0.0902,306678,1
202103,1/22/2021,RJ,Pinheiral,3303955,1507,594149188,28,0.0186,25364,1
202103,1/22/2021,RJ,PiraÃ­,3304003,2071,70096463,19,0.0092,29545,1
202103,1/22/2021,RJ,PorciÃºncula,3304102,1512,797468354,35,0.0231,18960,1
202103,1/22/2021,RJ,Porto Real,3304110,947,474116351,26,0.0275,19974,1
202103,1/22/2021,RJ,Quatis,3304128,418,289573952,5,0.012,14435,1
202103,1/22/2021,RJ,Queimados,3304144,3489,230548122,105,0.0301,151335,1
202103,1/22/2021,RJ,QuissamÃ£,3304151,1199,477194938,30,0.025,25126,1
202103,1/22/2021,RJ,Resende,3304201,6561,49587339,190,0.029,132312,1
202103,1/22/2021,RJ,Rio Bonito,3304300,3293,543641556,106,0.0322,60573,1
202103,1/22/2021,RJ,Rio Claro,3304409,786,422467079,24,0.0305,18605,1
202103,1/22/2021,RJ,Rio das Flores,3304508,36,38527397,5,0.1389,9344,1
202103,1/22/2021,RJ,Rio das Ostras,3304524,4034,259934404,143,0.0354,155193,1
202103,1/22/2021,RJ,Rio de Janeiro,3304557,183195,271487882,16608,0.0907,6747815,1
202103,1/22/2021,RJ,Santa Maria Madalena,3304607,195,187644342,5,0.0256,10392,1
202103,1/22/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,1962,460628258,33,0.0168,42594,1
202103,1/22/2021,RJ,SÃ£o FidÃ©lis,3304805,366,94549212,37,0.1011,38710,1
202103,1/22/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,968,229329543,25,0.0258,42210,1
202103,1/22/2021,RJ,SÃ£o GonÃ§alo,3304904,20294,18588726,1184,0.0583,1091737,1
202103,1/22/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,2249,617466985,14,0.0062,36423,1
202103,1/22/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,5325,112601659,618,0.1161,472906,1
202103,1/22/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,219,303913405,5,0.0228,7206,1
202103,1/22/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1213,553476912,20,0.0165,21916,1
202103,1/22/2021,RJ,SÃ£o Pedro da Aldeia,3305208,1988,187460514,93,0.0468,106049,1
202103,1/22/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,199,211995313,6,0.0302,9387,1
202103,1/22/2021,RJ,Sapucaia,3305406,1092,598388953,45,0.0412,18249,1
202103,1/22/2021,RJ,Saquarema,3305505,1725,190433083,115,0.0667,90583,1
202103,1/22/2021,RJ,SeropÃ©dica,3305554,1179,141890916,91,0.0772,83092,1
202103,1/22/2021,RJ,Silva Jardim,3305604,542,248920731,10,0.0185,21774,1
202103,1/22/2021,RJ,Sumidouro,3305703,438,27956852,19,0.0434,15667,1
202103,1/22/2021,RJ,TanguÃ¡,3305752,1663,480496966,58,0.0349,34610,1
202103,1/22/2021,RJ,TeresÃ³polis,3305802,14365,779689535,316,0.022,184240,1
202103,1/22/2021,RJ,Trajano de Moraes,3305901,235,220864662,1,0.0043,10640,1
202103,1/22/2021,RJ,TrÃªs Rios,3306008,4650,566092864,94,0.0202,82142,1
202103,1/22/2021,RJ,ValenÃ§a,3306107,1238,16105322,35,0.0283,76869,1
202103,1/22/2021,RJ,Varre-Sai,3306156,1384,124617324,4,0.0029,11106,1
202103,1/22/2021,RJ,Vassouras,3306206,1308,352722272,30,0.0229,37083,1
202103,1/22/2021,RJ,Volta Redonda,3306305,15382,561411449,376,0.0244,273988,1
202103,1/22/2021,RJ,,33,494796,284919161,28592,0.0578,17366189,1
202103,1/21/2021,RJ,Angra dos Reis,3300100,9655,466325998,307,0.0318,207044,1
202103,1/21/2021,RJ,AperibÃ©,3300159,268,22519116,9,0.0336,11901,1
202103,1/21/2021,RJ,Araruama,3300209,2627,195617046,100,0.0381,134293,1
202103,1/21/2021,RJ,Areal,3300225,361,28494751,9,0.0249,12669,1
202103,1/21/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,2189,634916031,22,0.0101,34477,1
202103,1/21/2021,RJ,Arraial do Cabo,3300258,434,141862518,9,0.0207,30593,1
202103,1/21/2021,RJ,Barra do PiraÃ­,3300308,2668,264777103,113,0.0424,100764,1
202103,1/21/2021,RJ,Barra Mansa,3300407,7132,385861832,242,0.0339,184833,1
202103,1/21/2021,RJ,Belford Roxo,3300456,15828,308467058,396,0.025,513118,1
202103,1/21/2021,RJ,Bom Jardim,3300506,531,192279838,5,0.0094,27616,1
202103,1/21/2021,RJ,Bom Jesus do Itabapoana,3300605,1449,389484719,32,0.0221,37203,1
202103,1/21/2021,RJ,Cabo Frio,3300704,6057,26291573,257,0.0424,230378,1
202103,1/21/2021,RJ,Cachoeiras de Macacu,3300803,1314,221573951,46,0.035,59303,1
202103,1/21/2021,RJ,Cambuci,3300902,396,25525332,7,0.0177,15514,1
202103,1/21/2021,RJ,Campos dos Goytacazes,3301009,14550,284642231,603,0.0414,511168,1
202103,1/21/2021,RJ,Cantagalo,3301108,1247,618306228,8,0.0064,20168,1
202103,1/21/2021,RJ,Carapebus,3300936,957,576992644,6,0.0063,16586,1
202103,1/21/2021,RJ,Cardoso Moreira,3301157,752,586537712,5,0.0066,12821,1
202103,1/21/2021,RJ,Carmo,3301207,935,49132948,7,0.0075,19030,1
202103,1/21/2021,RJ,Casimiro de Abreu,3301306,2093,464687729,48,0.0229,45041,1
202103,1/21/2021,RJ,Comendador Levy Gasparian,3300951,180,20988806,5,0.0278,8576,1
202103,1/21/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1214,518847765,26,0.0214,23398,1
202103,1/21/2021,RJ,Cordeiro,3301504,1374,623383694,3,0.0022,22041,1
202103,1/21/2021,RJ,Duas Barras,3301603,119,103226926,5,0.042,11528,1
202103,1/21/2021,RJ,Duque de Caxias,3301702,14719,159189033,982,0.0667,924624,1
202103,1/21/2021,RJ,Engenheiro Paulo de Frontin,3301801,746,530168432,12,0.0161,14071,1
202103,1/21/2021,RJ,Guapimirim,3301850,3462,563953867,107,0.0309,61388,1
202103,1/21/2021,RJ,Iguaba Grande,3301876,1802,624891632,48,0.0266,28837,1
202103,1/21/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202103,1/21/2021,RJ,ItaboraÃ­,3301900,5923,244204121,336,0.0567,242543,1
202103,1/21/2021,RJ,ItaguaÃ­,3302007,3538,262425919,178,0.0503,134819,1
202103,1/21/2021,RJ,Italva,3302056,387,25295771,12,0.031,15299,1
202103,1/21/2021,RJ,Itaocara,3302106,960,413401085,40,0.0417,23222,1
202103,1/21/2021,RJ,Itaperuna,3302205,4806,46300578,103,0.0214,103800,1
202103,1/21/2021,RJ,Itatiaia,3302254,672,209580838,16,0.0238,32064,1
202103,1/21/2021,RJ,Japeri,3302270,796,75415925,47,0.059,105548,1
202103,1/21/2021,RJ,Laje do MuriaÃ©,3302304,451,615615616,2,0.0044,7326,1
202103,1/21/2021,RJ,MacaÃ©,3302403,14551,556441467,259,0.0178,261501,1
202103,1/21/2021,RJ,Macuco,3302452,352,626000356,3,0.0085,5623,1
202103,1/21/2021,RJ,MagÃ©,3302502,6001,243514464,332,0.0553,246433,1
202103,1/21/2021,RJ,Mangaratiba,3302601,1694,374613003,52,0.0307,45220,1
202103,1/21/2021,RJ,MaricÃ¡,3302700,6267,380963381,187,0.0298,164504,1
202103,1/21/2021,RJ,Mendes,3302809,1035,555019305,3,0.0029,18648,1
202103,1/21/2021,RJ,Mesquita,3302858,2239,126805951,232,0.1036,176569,1
202103,1/21/2021,RJ,Miguel Pereira,3302908,1038,405769907,26,0.025,25581,1
202103,1/21/2021,RJ,Miracema,3303005,1058,389629521,6,0.0057,27154,1
202103,1/21/2021,RJ,Natividade,3303104,856,559075175,8,0.0093,15311,1
202103,1/21/2021,RJ,NilÃ³polis,3303203,2260,138911938,282,0.1248,162693,1
202103,1/21/2021,RJ,NiterÃ³i,3303302,26455,513373322,758,0.0287,515317,1
202103,1/21/2021,RJ,Nova Friburgo,3303401,8453,442199646,243,0.0287,191158,1
202103,1/21/2021,RJ,Nova IguaÃ§u,3303500,10652,129381442,942,0.0884,823302,1
202103,1/21/2021,RJ,Paracambi,3303609,1462,277508874,48,0.0328,52683,1
202103,1/21/2021,RJ,ParaÃ­ba do Sul,3303708,2162,485646255,26,0.012,44518,1
202103,1/21/2021,RJ,Paraty,3303807,1261,288690476,44,0.0349,43680,1
202103,1/21/2021,RJ,Paty do Alferes,3303856,766,274965898,10,0.0131,27858,1
202103,1/21/2021,RJ,PetrÃ³polis,3303906,4281,139592667,386,0.0902,306678,1
202103,1/21/2021,RJ,Pinheiral,3303955,1507,594149188,28,0.0186,25364,1
202103,1/21/2021,RJ,PiraÃ­,3304003,2069,700287697,17,0.0082,29545,1
202103,1/21/2021,RJ,PorciÃºncula,3304102,1512,797468354,35,0.0231,18960,1
202103,1/21/2021,RJ,Porto Real,3304110,947,474116351,26,0.0275,19974,1
202103,1/21/2021,RJ,Quatis,3304128,418,289573952,5,0.012,14435,1
202103,1/21/2021,RJ,Queimados,3304144,3488,230482043,104,0.0298,151335,1
202103,1/21/2021,RJ,QuissamÃ£,3304151,1199,477194938,30,0.025,25126,1
202103,1/21/2021,RJ,Resende,3304201,6556,495495495,185,0.0282,132312,1
202103,1/21/2021,RJ,Rio Bonito,3304300,3293,543641556,106,0.0322,60573,1
202103,1/21/2021,RJ,Rio Claro,3304409,786,422467079,24,0.0305,18605,1
202103,1/21/2021,RJ,Rio das Flores,3304508,36,38527397,5,0.1389,9344,1
202103,1/21/2021,RJ,Rio das Ostras,3304524,4034,259934404,143,0.0354,155193,1
202103,1/21/2021,RJ,Rio de Janeiro,3304557,182713,270773576,16543,0.0905,6747815,1
202103,1/21/2021,RJ,Santa Maria Madalena,3304607,195,187644342,5,0.0256,10392,1
202103,1/21/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,1959,459923933,30,0.0153,42594,1
202103,1/21/2021,RJ,SÃ£o FidÃ©lis,3304805,366,94549212,37,0.1011,38710,1
202103,1/21/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,968,229329543,25,0.0258,42210,1
202103,1/21/2021,RJ,SÃ£o GonÃ§alo,3304904,20275,185713226,1165,0.0575,1091737,1
202103,1/21/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,2249,617466985,14,0.0062,36423,1
202103,1/21/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,5324,112580513,617,0.1159,472906,1
202103,1/21/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,219,303913405,5,0.0228,7206,1
202103,1/21/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1213,553476912,20,0.0165,21916,1
202103,1/21/2021,RJ,SÃ£o Pedro da Aldeia,3305208,1988,187460514,93,0.0468,106049,1
202103,1/21/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,199,211995313,6,0.0302,9387,1
202103,1/21/2021,RJ,Sapucaia,3305406,1091,597840978,44,0.0403,18249,1
202103,1/21/2021,RJ,Saquarema,3305505,1724,190322687,114,0.0661,90583,1
202103,1/21/2021,RJ,SeropÃ©dica,3305554,1178,141770568,90,0.0764,83092,1
202103,1/21/2021,RJ,Silva Jardim,3305604,542,248920731,10,0.0185,21774,1
202103,1/21/2021,RJ,Sumidouro,3305703,438,27956852,19,0.0434,15667,1
202103,1/21/2021,RJ,TanguÃ¡,3305752,1663,480496966,58,0.0349,34610,1
202103,1/21/2021,RJ,TeresÃ³polis,3305802,14355,779146765,306,0.0213,184240,1
202103,1/21/2021,RJ,Trajano de Moraes,3305901,235,220864662,1,0.0043,10640,1
202103,1/21/2021,RJ,TrÃªs Rios,3306008,4650,566092864,94,0.0202,82142,1
202103,1/21/2021,RJ,ValenÃ§a,3306107,1237,160923129,34,0.0275,76869,1
202103,1/21/2021,RJ,Varre-Sai,3306156,1384,124617324,4,0.0029,11106,1
202103,1/21/2021,RJ,Vassouras,3306206,1308,352722272,30,0.0229,37083,1
202103,1/21/2021,RJ,Volta Redonda,3306305,15374,561119465,368,0.0239,273988,1
202103,1/21/2021,RJ,,33,494127,28453393,28440,0.0576,17366189,1
202103,1/20/2021,RJ,Angra dos Reis,3300100,9534,46048183,301,0.0316,207044,1
202103,1/20/2021,RJ,AperibÃ©,3300159,267,224350895,9,0.0337,11901,1
202103,1/20/2021,RJ,Araruama,3300209,2601,193680981,100,0.0384,134293,1
202103,1/20/2021,RJ,Areal,3300225,361,28494751,9,0.0249,12669,1
202103,1/20/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,2059,597209734,22,0.0107,34477,1
202103,1/20/2021,RJ,Arraial do Cabo,3300258,429,140228157,9,0.021,30593,1
202103,1/20/2021,RJ,Barra do PiraÃ­,3300308,2600,258028661,107,0.0412,100764,1
202103,1/20/2021,RJ,Barra Mansa,3300407,7053,381587703,242,0.0343,184833,1
202103,1/20/2021,RJ,Belford Roxo,3300456,15798,307882397,395,0.025,513118,1
202103,1/20/2021,RJ,Bom Jardim,3300506,530,191917729,5,0.0094,27616,1
202103,1/20/2021,RJ,Bom Jesus do Itabapoana,3300605,1424,382764831,32,0.0225,37203,1
202103,1/20/2021,RJ,Cabo Frio,3300704,5967,259009107,255,0.0427,230378,1
202103,1/20/2021,RJ,Cachoeiras de Macacu,3300803,1272,214491678,46,0.0362,59303,1
202103,1/20/2021,RJ,Cambuci,3300902,395,25460874,7,0.0177,15514,1
202103,1/20/2021,RJ,Campos dos Goytacazes,3301009,14467,283018499,593,0.041,511168,1
202103,1/20/2021,RJ,Cantagalo,3301108,1240,614835383,8,0.0065,20168,1
202103,1/20/2021,RJ,Carapebus,3300936,957,576992644,6,0.0063,16586,1
202103,1/20/2021,RJ,Cardoso Moreira,3301157,750,584977771,5,0.0067,12821,1
202103,1/20/2021,RJ,Carmo,3301207,929,488176563,7,0.0075,19030,1
202103,1/20/2021,RJ,Casimiro de Abreu,3301306,2082,46224551,48,0.0231,45041,1
202103,1/20/2021,RJ,Comendador Levy Gasparian,3300951,180,20988806,5,0.0278,8576,1
202103,1/20/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1210,517138217,26,0.0215,23398,1
202103,1/20/2021,RJ,Cordeiro,3301504,1361,617485595,3,0.0022,22041,1
202103,1/20/2021,RJ,Duas Barras,3301603,119,103226926,5,0.042,11528,1
202103,1/20/2021,RJ,Duque de Caxias,3301702,14657,15851849,976,0.0666,924624,1
202103,1/20/2021,RJ,Engenheiro Paulo de Frontin,3301801,741,526615024,12,0.0162,14071,1
202103,1/20/2021,RJ,Guapimirim,3301850,3435,559555613,105,0.0306,61388,1
202103,1/20/2021,RJ,Iguaba Grande,3301876,1771,614141554,48,0.0271,28837,1
202103,1/20/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202103,1/20/2021,RJ,ItaboraÃ­,3301900,5910,243668133,332,0.0562,242543,1
202103,1/20/2021,RJ,ItaguaÃ­,3302007,3519,261016622,176,0.05,134819,1
202103,1/20/2021,RJ,Italva,3302056,387,25295771,12,0.031,15299,1
202103,1/20/2021,RJ,Itaocara,3302106,938,40392731,40,0.0426,23222,1
202103,1/20/2021,RJ,Itaperuna,3302205,4798,462235067,103,0.0215,103800,1
202103,1/20/2021,RJ,Itatiaia,3302254,667,208021457,16,0.024,32064,1
202103,1/20/2021,RJ,Japeri,3302270,782,74089514,47,0.0601,105548,1
202103,1/20/2021,RJ,Laje do MuriaÃ©,3302304,451,615615616,2,0.0044,7326,1
202103,1/20/2021,RJ,MacaÃ©,3302403,14445,552387945,258,0.0179,261501,1
202103,1/20/2021,RJ,Macuco,3302452,331,588653744,3,0.0091,5623,1
202103,1/20/2021,RJ,MagÃ©,3302502,5910,239821777,325,0.055,246433,1
202103,1/20/2021,RJ,Mangaratiba,3302601,1679,371295887,52,0.031,45220,1
202103,1/20/2021,RJ,MaricÃ¡,3302700,6230,378714195,186,0.0299,164504,1
202103,1/20/2021,RJ,Mendes,3302809,1030,552338052,3,0.0029,18648,1
202103,1/20/2021,RJ,Mesquita,3302858,2228,126182965,231,0.1037,176569,1
202103,1/20/2021,RJ,Miguel Pereira,3302908,1033,403815332,26,0.0252,25581,1
202103,1/20/2021,RJ,Miracema,3303005,1053,387788171,6,0.0057,27154,1
202103,1/20/2021,RJ,Natividade,3303104,856,559075175,8,0.0093,15311,1
202103,1/20/2021,RJ,NilÃ³polis,3303203,2243,137867026,280,0.1248,162693,1
202103,1/20/2021,RJ,NiterÃ³i,3303302,26355,511432769,758,0.0288,515317,1
202103,1/20/2021,RJ,Nova Friburgo,3303401,8378,43827619,241,0.0288,191158,1
202103,1/20/2021,RJ,Nova IguaÃ§u,3303500,10559,128251844,942,0.0892,823302,1
202103,1/20/2021,RJ,Paracambi,3303609,1456,276369987,47,0.0323,52683,1
202103,1/20/2021,RJ,ParaÃ­ba do Sul,3303708,2117,475537985,26,0.0123,44518,1
202103,1/20/2021,RJ,Paraty,3303807,1258,288003663,44,0.035,43680,1
202103,1/20/2021,RJ,Paty do Alferes,3303856,764,274247972,10,0.0131,27858,1
202103,1/20/2021,RJ,PetrÃ³polis,3303906,4261,138940517,380,0.0892,306678,1
202103,1/20/2021,RJ,Pinheiral,3303955,1475,581532881,27,0.0183,25364,1
202103,1/20/2021,RJ,PiraÃ­,3304003,2065,69893383,17,0.0082,29545,1
202103,1/20/2021,RJ,PorciÃºncula,3304102,1511,796940928,34,0.0225,18960,1
202103,1/20/2021,RJ,Porto Real,3304110,944,472614399,26,0.0275,19974,1
202103,1/20/2021,RJ,Quatis,3304128,403,279182542,5,0.0124,14435,1
202103,1/20/2021,RJ,Queimados,3304144,3422,226120858,103,0.0301,151335,1
202103,1/20/2021,RJ,QuissamÃ£,3304151,1199,477194938,30,0.025,25126,1
202103,1/20/2021,RJ,Resende,3304201,6273,474106657,180,0.0287,132312,1
202103,1/20/2021,RJ,Rio Bonito,3304300,3287,542651016,104,0.0316,60573,1
202103,1/20/2021,RJ,Rio Claro,3304409,769,41332975,24,0.0312,18605,1
202103,1/20/2021,RJ,Rio das Flores,3304508,36,38527397,5,0.1389,9344,1
202103,1/20/2021,RJ,Rio das Ostras,3304524,4005,258065763,143,0.0357,155193,1
202103,1/20/2021,RJ,Rio de Janeiro,3304557,182032,269764361,16399,0.0901,6747815,1
202103,1/20/2021,RJ,Santa Maria Madalena,3304607,194,186682063,5,0.0258,10392,1
202103,1/20/2021,RJ,Santo AntÃ´nio de PÃ¡dua,3304706,1957,459454383,30,0.0153,42594,1
202103,1/20/2021,RJ,SÃ£o FidÃ©lis,3304805,365,94290881,37,0.1014,38710,1
202103,1/20/2021,RJ,SÃ£o Francisco de Itabapoana,3304755,968,229329543,25,0.0258,42210,1
202103,1/20/2021,RJ,SÃ£o GonÃ§alo,3304904,20109,184192713,1160,0.0577,1091737,1
202103,1/20/2021,RJ,SÃ£o JoÃ£o da Barra,3305000,2243,615819674,14,0.0062,36423,1
202103,1/20/2021,RJ,SÃ£o JoÃ£o de Meriti,3305109,5310,112284471,617,0.1162,472906,1
202103,1/20/2021,RJ,SÃ£o JosÃ© de UbÃ¡,3305133,217,301137941,5,0.023,7206,1
202103,1/20/2021,RJ,SÃ£o JosÃ© do Vale do Rio Preto,3305158,1209,551651761,20,0.0165,21916,1
202103,1/20/2021,RJ,SÃ£o Pedro da Aldeia,3305208,1970,185763185,93,0.0472,106049,1
202103,1/20/2021,RJ,SÃ£o SebastiÃ£o do Alto,3305307,192,204538191,6,0.0312,9387,1
202103,1/20/2021,RJ,Sapucaia,3305406,1090,597293002,44,0.0404,18249,1
202103,1/20/2021,RJ,Saquarema,3305505,1704,188114768,114,0.0669,90583,1
202103,1/20/2021,RJ,SeropÃ©dica,3305554,1174,141289173,88,0.075,83092,1
202103,1/20/2021,RJ,Silva Jardim,3305604,529,242950308,10,0.0189,21774,1
202103,1/20/2021,RJ,Sumidouro,3305703,436,278291951,19,0.0436,15667,1
202103,1/20/2021,RJ,TanguÃ¡,3305752,1657,478763363,57,0.0344,34610,1
202103,1/20/2021,RJ,TeresÃ³polis,3305802,14212,77138515,306,0.0215,184240,1
202103,1/20/2021,RJ,Trajano de Moraes,3305901,230,216165414,1,0.0043,10640,1
202103,1/20/2021,RJ,TrÃªs Rios,3306008,4618,562197171,94,0.0204,82142,1
202103,1/20/2021,RJ,ValenÃ§a,3306107,1234,160532855,34,0.0276,76869,1
202103,1/20/2021,RJ,Varre-Sai,3306156,1384,124617324,4,0.0029,11106,1
202103,1/20/2021,RJ,Vassouras,3306206,1303,351373945,30,0.023,37083,1
202103,1/20/2021,RJ,Volta Redonda,3306305,15268,557250683,365,0.0239,273988,1
202103,1/20/2021,RJ,,33,490821,282630231,28215,0.0575,17366189,1
202103,1/19/2021,RJ,Angra dos Reis,3300100,9386,453333591,301,0.0321,207044,1
202103,1/19/2021,RJ,AperibÃ©,3300159,261,219309302,9,0.0345,11901,1
202103,1/19/2021,RJ,Araruama,3300209,2567,191149204,100,0.039,134293,1
202103,1/19/2021,RJ,Areal,3300225,348,274686242,9,0.0259,12669,1
202103,1/19/2021,RJ,ArmaÃ§Ã£o dos BÃºzios,3300233,1988,576616295,22,0.0111,34477,1
202103,1/19/2021,RJ,Arraial do Cabo,3300258,421,137613179,9,0.0214,30593,1
202103,1/19/2021,RJ,Barra do PiraÃ­,3300308,2572,255249891,107,0.0416,100764,1
202103,1/19/2021,RJ,Barra Mansa,3300407,6963,376718443,238,0.0342,184833,1
202103,1/19/2021,RJ,Belford Roxo,3300456,15706,306089438,394,0.0251,513118,1
202103,1/19/2021,RJ,Bom Jardim,3300506,528,191193511,5,0.0095,27616,1
202103,1/19/2021,RJ,Bom Jesus do Itabapoana,3300605,1378,370400237,32,0.0232,37203,1
202103,1/19/2021,RJ,Cabo Frio,3300704,5828,252975545,244,0.0419,230378,1
202103,1/19/2021,RJ,Cachoeiras de Macacu,3300803,1244,209770163,46,0.037,59303,1
202103,1/19/2021,RJ,Cambuci,3300902,394,253964161,7,0.0178,15514,1
202103,1/19/2021,RJ,Campos dos Goytacazes,3301009,14312,279986228,593,0.0414,511168,1
202103,1/19/2021,RJ,Cantagalo,3301108,1236,612852043,8,0.0065,20168,1
202103,1/19/2021,RJ,Carapebus,3300936,941,567345954,6,0.0064,16586,1
202103,1/19/2021,RJ,Cardoso Moreira,3301157,737,574838156,5,0.0068,12821,1
202103,1/19/2021,RJ,Carmo,3301207,923,485023647,7,0.0076,19030,1
202103,1/19/2021,RJ,Casimiro de Abreu,3301306,2056,456472991,46,0.0224,45041,1
202103,1/19/2021,RJ,Comendador Levy Gasparian,3300951,180,20988806,5,0.0278,8576,1
202103,1/19/2021,RJ,ConceiÃ§Ã£o de Macabu,3301405,1209,51671083,26,0.0215,23398,1
202103,1/19/2021,RJ,Cordeiro,3301504,1307,592985799,3,0.0023,22041,1
202103,1/19/2021,RJ,Duas Barras,3301603,119,103226926,5,0.042,11528,1
202103,1/19/2021,RJ,Duque de Caxias,3301702,14595,157847947,969,0.0664,924624,1
202103,1/19/2021,RJ,Engenheiro Paulo de Frontin,3301801,741,526615024,12,0.0162,14071,1
202103,1/19/2021,RJ,Guapimirim,3301850,3396,55320258,105,0.0309,61388,1
202103,1/19/2021,RJ,Iguaba Grande,3301876,1734,601310816,48,0.0277,28837,1
202103,1/19/2021,RJ,Importados/Indefinidos,,0,,0,0,,0
202103,1/19/2021,RJ,ItaboraÃ­,3301900,5833,240493438,330,0.0566,242543,1
202103,1/19/2021,RJ,ItaguaÃ­,3302007,3495,259236458,173,0.0495,134819,1
202103,1/19/2021,RJ,Italva,3302056,387,25295771,12,0.031,15299,1
202103,1/19/2021,RJ,Itaocara,3302106,877,377659116,40,0.0456,23222,1
202103,1/19/2021,RJ,Itaperuna,3302205,4757,458285164,103,0.0217,103800,1
202103,1/19/2021,RJ,Itatiaia,3302254,661,2061502,16,0.0242,32064,1
202103,1/19/2021,RJ,Japeri,3302270,766,72573616,47,0.0614,105548,1
202103,1/19/2021,RJ,Laje do MuriaÃ©,3302304,451,615615616,2,0.0044,7326,1
202103,1/19/2021,RJ,MacaÃ©,3302403,14347,548640349,253,0.0176,261501,1
202103,1/19/2021,RJ,Macuco,3302452,325,577983283,3,0.0092,5623,1
202103,1/19/2021,RJ,MagÃ©,3302502,5847,237265301,325,0.0556,246433,1
202103,1/19/2021,RJ,Mangaratiba,3302601,1661,367315347,53,0.0319,45220,1
202103,1/19/2021,RJ,MaricÃ¡,3302700,6149,373790303,186,0.0302,164504,1
202103,1/19/2021,RJ,Mendes,3302809,1001,536786787,3,0.003,18648,1
202103,1/19/2021,RJ,Mesquita,3302858,2223,12589979,231,0.1039,176569,1
202103,1/19/2021,RJ,Miguel Pereira,3302908,1031,403033501,26,0.0252,25581,1
202103,1/19/2021,RJ,Miracema,3303005,1037,381895853,6,0.0058,27154,1
