Index, Preço ,Marca,Modelo,Ano,Status do veículo,Milhas,Cor,Estado,País
1274," $ 17,500.00 ",ford,escape,2017,clean vehicle,35095,gray,wisconsin, usa
1275," $ 23,200.00 ",ford,f-150,2019,clean vehicle,8652,white,michigan, usa
1276," $ 30,700.00 ",ford,explorer,2017,clean vehicle,51107,red,wisconsin, usa
1277," $ 23,500.00 ",ford,transit,2019,clean vehicle,14987,white,michigan, usa
1278," $ 26,400.00 ",ford,edge,2017,clean vehicle,28252,blue,wisconsin, usa
1279," $ 23,500.00 ",ford,transit,2019,clean vehicle,16009,white,michigan, usa
1280," $ 38,000.00 ",ford,door,2017,clean vehicle,47866,white,wisconsin, usa
1281," $ 23,600.00 ",ford,transit,2019,clean vehicle,11004,white,michigan, usa
1282," $ 19,300.00 ",ford,edge,2017,clean vehicle,42895,gray,wisconsin, usa
1283," $ 23,200.00 ",ford,f-150,2019,clean vehicle,9490,white,michigan, usa
1284," $ 13,800.00 ",ford,door,2017,clean vehicle,39027,no_color,wisconsin, usa
1285," $ 23,600.00 ",ford,transit,2019,clean vehicle,13466,white,michigan, usa
1286," $ 23,200.00 ",ford,f-150,2019,clean vehicle,8737,white,michigan, usa
1287," $ 40,000.00 ",ford,door,2017,clean vehicle,23960,red,wisconsin, usa
1288," $ 23,400.00 ",ford,f-150,2019,clean vehicle,5562,white,michigan, usa
1289," $ 23,600.00 ",ford,transit,2019,clean vehicle,13763,white,michigan, usa
1290," $ 23,000.00 ",ford,f-150,2019,clean vehicle,10444,white,michigan, usa
1291," $ 25,500.00 ",ford,door,2017,clean vehicle,41696,black,wisconsin, usa
1292," $ 23,500.00 ",ford,transit,2019,clean vehicle,15787,white,michigan, usa
1293," $ 29,900.00 ",ford,door,2017,clean vehicle,9167,white,wisconsin, usa
1294," $ 23,200.00 ",ford,transit,2019,clean vehicle,17541,white,michigan, usa
1295," $ 50,500.00 ",ford,f-150,2017,clean vehicle,24686,silver,wisconsin, usa
1296," $ 23,400.00 ",ford,transit,2019,clean vehicle,15210,white,michigan, usa
1297," $ 24,500.00 ",ford,transit,2017,clean vehicle,54601,white,wisconsin, usa
1298," $ 49,000.00 ",ford,mustang,2017,clean vehicle,2205,black,illinois, usa
1299," $ 25,400.00 ",ford,transit,2017,clean vehicle,35691,white,wisconsin, usa
1300," $ 23,000.00 ",ford,flex,2017,clean vehicle,32788,silver,illinois, usa
1301," $ 6,000.00 ",ford,door,2012,clean vehicle,180471,gray,minnesota, usa
1302," $ 22,400.00 ",ford,edge,2016,clean vehicle,42925,black,wisconsin, usa
1303," $ 22,500.00 ",ford,edge,2016,clean vehicle,37385,black,wisconsin, usa
1304," $ 25,200.00 ",ford,edge,2019,clean vehicle,15415,gray,virginia, usa
1305," $ 36,000.00 ",ford,door,2016,clean vehicle,20047,white,wisconsin, usa
1306," $ 26,700.00 ",ford,edge,2019,clean vehicle,16884,black,virginia, usa
1307," $ 30,500.00 ",ford,door,2016,clean vehicle,57936,gray,wisconsin, usa
1308," $ 26,700.00 ",ford,edge,2019,clean vehicle,15244,black,virginia, usa
1309," $ 25,000.00 ",ford,edge,2019,clean vehicle,19842,gray,virginia, usa
1310," $ 35,200.00 ",ford,door,2016,clean vehicle,38830,white,wisconsin, usa
1311," $ 30,300.00 ",ford,f-150,2019,clean vehicle,31899,white,tennessee, usa
1312," $ 25,000.00 ",ford,door,2016,clean vehicle,69305,no_color,illinois, usa
1313," $ 26,500.00 ",ford,door,2016,clean vehicle,46098,red,wisconsin, usa
1314," $ 21,600.00 ",ford,mustang,2019,clean vehicle,29457,gray,virginia, usa
1315," $ 18,800.00 ",ford,edge,2016,clean vehicle,30765,no_color,wisconsin, usa
1316," $ 21,500.00 ",ford,mustang,2019,clean vehicle,29096,red,virginia, usa
1317," $ 9,000.00 ",ford,door,2016,clean vehicle,40437,no_color,new jersey, usa
1318," $ 16,700.00 ",ford,cutaway,2015,clean vehicle,69004,white,wisconsin, usa
1319," $ 16,800.00 ",ford,cutaway,2015,clean vehicle,65179,white,wisconsin, usa
1320," $ 15,700.00 ",ford,cutaway,2015,clean vehicle,75862,white,wisconsin, usa
1321," $ 16,800.00 ",ford,cutaway,2015,clean vehicle,68319,white,wisconsin, usa
1322," $ 19,500.00 ",ford,door,2015,clean vehicle,80354,gray,wisconsin, usa
1323," $ 20,500.00 ",ford,door,2015,clean vehicle,51441,black,wisconsin, usa
1324," $ 17,400.00 ",ford,cutaway,2015,clean vehicle,70954,white,wisconsin, usa
1325," $ 17,500.00 ",ford,door,2014,clean vehicle,92500,red,wisconsin, usa
1326," $ 26,000.00 ",ford,door,2014,clean vehicle,66367,silver,illinois, usa
1327," $ 56,700.00 ",ford,f-150,2019,clean vehicle,13884,white,kentucky, usa
1328," $ 5,000.00 ",ford,door,2013,clean vehicle,202565,no_color,wisconsin, usa
1329," $ 40,200.00 ",ford,f-150,2019,clean vehicle,26484,no_color,kentucky, usa
1330," $ 54,000.00 ",ford,door,2013,clean vehicle,703,red,illinois, usa
1331," $ 65,200.00 ",ford,max,2019,clean vehicle,18138,white,kentucky, usa
1332," $ 32,500.00 ",ford,srw,2017,clean vehicle,28007,white,minnesota, usa
1333," $ 25,500.00 ",ford,transit,2019,clean vehicle,11251,white,illinois, usa
1334," $ 63,000.00 ",ford,srw,2019,clean vehicle,11640,no_color,illinois, usa
1335," $ 44,000.00 ",ford,srw,2019,clean vehicle,10763,white,illinois, usa
1336," $ 70,000.00 ",ford,drw,2019,clean vehicle,9643,no_color,illinois, usa
1337," $ 56,200.00 ",ford,srw,2019,clean vehicle,33930,gray,kentucky, usa
1338," $ 35,000.00 ",ford,srw,2019,clean vehicle,26451,white,wisconsin, usa
1339," $ 57,700.00 ",ford,srw,2019,clean vehicle,21101,red,kentucky, usa
1340," $ 74,000.00 ",ford,drw,2019,clean vehicle,10536,no_color,illinois, usa
1341," $ 60,200.00 ",ford,srw,2019,clean vehicle,31744,white,kentucky, usa
1342," $ 60,000.00 ",ford,srw,2018,clean vehicle,18062,black,illinois, usa
1343," $ 63,000.00 ",ford,srw,2018,clean vehicle,17942,black,illinois, usa
1344," $ 22,500.00 ",ford,door,2014,clean vehicle,43646,black,wisconsin, usa
1345," $ 8,300.00 ",ford,energi,2014,clean vehicle,71989,gray,wisconsin, usa
1346," $ 8,300.00 ",ford,door,2012,clean vehicle,138328,white,wisconsin, usa
1347," $ 21,000.00 ",ford,door,2013,clean vehicle,95386,brown,wisconsin, usa
1348," $ 19,300.00 ",ford,fusion,2019,clean vehicle,23740,black,mississippi, usa
1349," $ 16,400.00 ",ford,fusion,2019,clean vehicle,36064,gray,alabama, usa
1350," $ 27,300.00 ",ford,f-150,2019,clean vehicle,18805,gray,mississippi, usa
1351," $ 26,400.00 ",ford,cab,2012,clean vehicle,151035,white,wisconsin, usa
1352," $ 35,100.00 ",ford,mustang,2019,clean vehicle,10099,red,mississippi, usa
1353," $ 41,500.00 ",ford,f-150,2018,clean vehicle,9800,black,new jersey, usa
1354," $ 34,100.00 ",ford,mustang,2019,clean vehicle,10483,white,mississippi, usa
1355," $ 28,600.00 ",ford,f-150,2019,clean vehicle,17544,no_color,california, usa
1356," $ 34,100.00 ",ford,mustang,2019,clean vehicle,10167,red,mississippi, usa
1357," $ 28,700.00 ",ford,ranger,2019,clean vehicle,11457,gray,california, usa
1358," $ 24,700.00 ",ford,edge,2019,clean vehicle,26590,no_color,california, usa
1359," $ 46,500.00 ",ford,expedition,2019,clean vehicle,35346,black,california, usa
1360," $ 29,000.00 ",ford,f-150,2019,clean vehicle,12953,black,california, usa
1361," $ 25,500.00 ",ford,edge,2019,clean vehicle,26693,silver,california, usa
1362," $ 39,500.00 ",ford,f-150,2019,clean vehicle,25071,yellow,california, usa
1363," $ 33,100.00 ",ford,f-150,2019,clean vehicle,33538,yellow,california, usa
1364," $ 30,500.00 ",ford,f-150,2019,clean vehicle,9915,gray,california, usa
1365," $ 3,600.00 ",ford,fiesta,2018,clean vehicle,1,silver,arizona, usa
1366," $ 16,800.00 ",ford,fusion,2019,clean vehicle,9910,red,california, usa
1367," $ 24,000.00 ",ford,f-150,2019,clean vehicle,16765,gray,texas, usa
1368," $ 58,500.00 ",ford,expedition,2019,clean vehicle,4970,gray,california, usa
1369," $ 55,000.00 ",ford,door,2017,clean vehicle,43964,black,texas, usa
1370," $ 28,800.00 ",ford,f-150,2019,clean vehicle,40785,silver,california, usa
1371," $ 26,800.00 ",ford,door,2015,clean vehicle,108998,white,new jersey, usa
1372," $ 36,000.00 ",ford,max,2018,clean vehicle,58576,gray,wisconsin, usa
1373," $ 20,000.00 ",ford,wagon,2018,clean vehicle,55475,white,wisconsin, usa
1374," $ 46,700.00 ",ford,drw,2019,clean vehicle,35929,black,alabama, usa
1375," $ 42,800.00 ",ford,srw,2019,clean vehicle,21669,silver,alabama, usa
1376," $ 21,800.00 ",ford,mustang,2018,clean vehicle,16079,no_color,california, usa
1377," $ 18,800.00 ",ford,mustang,2018,clean vehicle,41147,white,california, usa
1378," $ 18,800.00 ",ford,flex,2018,clean vehicle,45798,black,california, usa
1379," $ 30,200.00 ",ford,f-150,2018,clean vehicle,21703,red,california, usa
1380," $ 27,500.00 ",ford,explorer,2018,clean vehicle,22284,black,california, usa
1381," $ 37,500.00 ",ford,transit,2018,clean vehicle,24567,white,california, usa
1382," $ 19,100.00 ",ford,mustang,2018,clean vehicle,30594,silver,california, usa
1383," $ 17,100.00 ",ford,flex,2018,clean vehicle,52747,white,california, usa
1384," $ 13,500.00 ",ford,escape,2018,clean vehicle,21592,silver,florida, usa
1385," $ 54,500.00 ",ford,srw,2018,clean vehicle,19853,blue,california, usa
1386," $ 9,000.00 ",ford,fiesta,2018,clean vehicle,25201,gray,florida, usa
1387," $ 16,400.00 ",ford,f-150,2020,clean vehicle,10351,black,pennsylvania, usa
1388," $ 17,000.00 ",ford,fusion,2020,clean vehicle,1117,gray,pennsylvania, usa
1389," $ 24,800.00 ",ford,door,2017,clean vehicle,37279,gold,california, usa
1390," $ 26,800.00 ",ford,door,2017,clean vehicle,30113,red,california, usa
1391," $ 19,400.00 ",ford,door,2017,clean vehicle,27570,white,california, usa
1392," $ 20,000.00 ",ford,flex,2017,clean vehicle,45188,silver,california, usa
1393," $ 7,000.00 ",ford,door,2012,clean vehicle,149712,silver,texas, usa
1394," $ 25,100.00 ",ford,explorer,2017,clean vehicle,25030,gold,california, usa
1395," $ 2,000.00 ",ford,door,2013,salvage insurance,105743,gray,oklahoma, usa
1396," $ 18,200.00 ",ford,fusion,2020,clean vehicle,9861,black,pennsylvania, usa
1397," $ 14,200.00 ",ford,fusion,2018,clean vehicle,1751,red,illinois, usa
1398," $ 56,500.00 ",ford,door,2017,clean vehicle,30629,red,california, usa
1399," $ 2,000.00 ",ford,door,2016,salvage insurance,52883,gray,oklahoma, usa
1400," $ 26,500.00 ",ford,van,2020,clean vehicle,122,white,pennsylvania, usa
1401," $ 34,300.00 ",ford,srw,2019,clean vehicle,28534,white,florida, usa
1402," $ 43,500.00 ",ford,f-150,2017,clean vehicle,80699,black,california, usa
1403," $ 3,500.00 ",ford,door,2016,salvage insurance,72851,white,oklahoma, usa
1404," $ 37,200.00 ",ford,srw,2019,clean vehicle,24078,white,florida, usa
1405," $ 12,800.00 ",ford,door,2017,clean vehicle,38639,orange,california, usa
1406," $ 15,000.00 ",ford,door,2013,salvage insurance,146807,silver,texas, usa
1407," $ 12,500.00 ",ford,door,2017,clean vehicle,31871,silver,california, usa
1408," $ 21,500.00 ",ford,f-150,2017,clean vehicle,76876,gray,california, usa
1409," $ 17,300.00 ",ford,fusion,2019,clean vehicle,28070,white,north carolina, usa
1410," $ 27,000.00 ",ford,explorer,2017,clean vehicle,3189,silver,california, usa
1411," $ 31,800.00 ",ford,el,2017,clean vehicle,28359,white,florida, usa
1412," $ 13,000.00 ",ford,door,2017,clean vehicle,42890,gray,california, usa
1413," $ 31,800.00 ",ford,el,2017,clean vehicle,29328,silver,florida, usa
1414," $ 46,300.00 ",ford,door,2016,clean vehicle,47531,black,california, usa
1415," $ 6,000.00 ",ford,door,2015,clean vehicle,57345,gray,missouri, usa
1416," $ 22,800.00 ",ford,door,2016,clean vehicle,67546,silver,california, usa
1417," $ 45,000.00 ",ford,expedition,2019,clean vehicle,18153,white,pennsylvania, usa
1418," $ 49,500.00 ",ford,expedition,2019,clean vehicle,17689,black,pennsylvania, usa
1419," $ 3,000.00 ",ford,van,2012,clean vehicle,137171,white,missouri, usa
1420," $ 20,000.00 ",ford,door,2015,clean vehicle,63445,gray,california, usa
1421," $ 25,300.00 ",ford,edge,2019,clean vehicle,26422,black,pennsylvania, usa
1422," $ 4,000.00 ",ford,door,2015,salvage insurance,149319,white,south carolina, usa
1423," $ 45,500.00 ",ford,expedition,2019,clean vehicle,18767,gray,pennsylvania, usa
1424," $ 9,100.00 ",ford,fiesta,2018,clean vehicle,38289,silver,minnesota, usa
1425," $ 48,000.00 ",ford,expedition,2019,clean vehicle,22960,black,pennsylvania, usa
1426," $ 47,000.00 ",ford,max,2019,clean vehicle,17263,blue,pennsylvania, usa
1427," $ 49,500.00 ",ford,expedition,2019,clean vehicle,16981,black,pennsylvania, usa
1428," $ 31,200.00 ",ford,wagon,2019,clean vehicle,13058,black,pennsylvania, usa
1429," $ 18,500.00 ",ford,door,2014,clean vehicle,45887,white,california, usa
1430," $ 15,500.00 ",ford,escape,2019,clean vehicle,21740,silver,pennsylvania, usa
1431," $ 30,500.00 ",ford,wagon,2019,clean vehicle,17707,black,pennsylvania, usa
1432," $ 45,500.00 ",ford,max,2019,clean vehicle,19121,silver,pennsylvania, usa
1433," $ 31,500.00 ",ford,wagon,2019,clean vehicle,18856,black,pennsylvania, usa
1434," $ 11,000.00 ",ford,door,2013,clean vehicle,84752,white,new jersey, usa
1435," $ 46,500.00 ",ford,max,2019,clean vehicle,19555,white,pennsylvania, usa
1436," $ 31,500.00 ",ford,wagon,2019,clean vehicle,16340,black,pennsylvania, usa
1437," $ 32,000.00 ",ford,f-150,2018,clean vehicle,17242,white,ohio, usa
1438," $ 23,900.00 ",ford,edge,2019,clean vehicle,28733,black,pennsylvania, usa
1439," $ 31,500.00 ",ford,wagon,2019,clean vehicle,16019,black,pennsylvania, usa
1440," $ 18,500.00 ",ford,taurus,2016,clean vehicle,75580,black,ohio, usa
1441," $ 1,500.00 ",ford,door,2013,salvage insurance,113444,white,georgia, usa
1442," $ 46,000.00 ",ford,max,2019,clean vehicle,19227,white,pennsylvania, usa
1443," $ 31,500.00 ",ford,wagon,2019,clean vehicle,13633,black,pennsylvania, usa
1444," $ 14,700.00 ",ford,van,2015,clean vehicle,37739,white,new jersey, usa
1445," $ 2,700.00 ",ford,door,2013,salvage insurance,103541,green,michigan, usa
1446," $ 47,500.00 ",ford,expedition,2019,clean vehicle,24072,blue,pennsylvania, usa
1447," $ 31,500.00 ",ford,wagon,2019,clean vehicle,17657,black,pennsylvania, usa
1448," $ 8,900.00 ",ford,door,2014,clean vehicle,77392,red,new jersey, usa
1449," $ 7,000.00 ",ford,door,2019,salvage insurance,11930,white,michigan, usa
1450," $ 49,000.00 ",ford,expedition,2019,clean vehicle,19731,red,pennsylvania, usa
1451," $ 31,500.00 ",ford,wagon,2019,clean vehicle,15581,black,pennsylvania, usa
1452," $ 8,900.00 ",ford,door,2014,clean vehicle,70181,black,new jersey, usa
1453," $ 48,000.00 ",ford,max,2019,clean vehicle,16143,black,pennsylvania, usa
1454," $ 50,000.00 ",ford,max,2019,clean vehicle,17995,black,pennsylvania, usa
1455," $ 47,300.00 ",ford,max,2019,clean vehicle,23926,black,pennsylvania, usa
1456," $ 45,000.00 ",ford,f-150,2017,clean vehicle,57929,black,louisiana, usa
1457," $ 49,000.00 ",ford,max,2019,clean vehicle,20758,silver,pennsylvania, usa
1458," $ 40,200.00 ",ford,f-150,2019,clean vehicle,10028,gray,texas, usa
1459," $ 48,000.00 ",ford,max,2019,clean vehicle,21051,black,pennsylvania, usa
1460," $ 5,000.00 ",ford,door,2015,clean vehicle,136307,silver,louisiana, usa
1461," $ 8,200.00 ",ford,bus,2013,clean vehicle,105880,silver,new jersey, usa
1462," $ 49,000.00 ",ford,max,2019,clean vehicle,19985,white,pennsylvania, usa
1463," $ 4,000.00 ",ford,door,2015,clean vehicle,102590,gray,louisiana, usa
1464," $ 39,000.00 ",ford,expedition,2019,clean vehicle,27612,silver,pennsylvania, usa
1465," $ 29,000.00 ",ford,door,2015,clean vehicle,90855,white,louisiana, usa
1466," $ 46,500.00 ",ford,max,2019,clean vehicle,19936,silver,pennsylvania, usa
1467," $ 7,805.00 ",ford,door,2015,clean vehicle,64495,gray,louisiana, usa
1468," $ 22,000.00 ",ford,mustang,2018,clean vehicle,39477,gray,texas, usa
1469," $ 18,800.00 ",ford,max,2019,clean vehicle,25698,black,pennsylvania, usa
1470," $ 33,000.00 ",ford,door,2015,clean vehicle,73849,blue,louisiana, usa
1471," $ 39,500.00 ",ford,expedition,2019,clean vehicle,25422,black,pennsylvania, usa
1472," $ 16,900.00 ",ford,door,2015,clean vehicle,47866,black,louisiana, usa
1473," $ 42,500.00 ",ford,max,2019,clean vehicle,31236,white,pennsylvania, usa
1474," $ 39,500.00 ",ford,expedition,2019,clean vehicle,26755,gray,pennsylvania, usa
1475," $ 25,500.00 ",ford,f-150,2018,clean vehicle,49177,blue,illinois, usa
1476," $ 49,500.00 ",ford,max,2019,clean vehicle,20749,white,pennsylvania, usa
1477," $ 25,000.00 ",ford,f-150,2018,clean vehicle,15003,white,illinois, usa
1478," $ 40,000.00 ",ford,f-150,2019,clean vehicle,12247,black,pennsylvania, usa
1479," $ 26,000.00 ",ford,f-150,2018,clean vehicle,1,black,illinois, usa
1480," $ 29,500.00 ",ford,f-150,2019,clean vehicle,10808,silver,pennsylvania, usa
1481," $ 23,000.00 ",ford,f-150,2019,clean vehicle,11263,white,oklahoma, usa
1482," $ 25,500.00 ",ford,f-150,2018,clean vehicle,42307,black,illinois, usa
1483," $ 44,500.00 ",ford,f-150,2019,clean vehicle,17484,gray,pennsylvania, usa
1484," $ 15,600.00 ",ford,escape,2019,clean vehicle,37106,blue,missouri, usa
1485," $ 23,100.00 ",ford,f-150,2019,clean vehicle,9539,white,oklahoma, usa
1486," $ 37,000.00 ",ford,f-150,2019,clean vehicle,2384,gray,pennsylvania, usa
1487," $ 14,500.00 ",ford,fusion,2019,clean vehicle,20590,gray,missouri, usa
1488," $ 23,000.00 ",ford,f-150,2019,clean vehicle,13896,white,oklahoma, usa
1489," $ 26,500.00 ",ford,f-150,2019,clean vehicle,9451,gray,pennsylvania, usa
1490," $ 18,000.00 ",ford,fusion,2017,clean vehicle,31657,red,missouri, usa
1491," $ 35,700.00 ",ford,expedition,2019,clean vehicle,33907,brown,oklahoma, usa
1492," $ 31,000.00 ",ford,f-150,2019,clean vehicle,10028,black,pennsylvania, usa
1493," $ 2,000.00 ",ford,door,2013,clean vehicle,175640,no_color,missouri, usa
1494," $ 40,400.00 ",ford,max,2019,clean vehicle,30770,white,oklahoma, usa
1495," $ 43,600.00 ",ford,f-150,2019,clean vehicle,15141,black,pennsylvania, usa
1496," $ 22,600.00 ",ford,f-150,2019,clean vehicle,18431,white,oklahoma, usa
1497," $ 26,000.00 ",ford,f-150,2019,clean vehicle,9604,white,pennsylvania, usa
1498," $ 23,200.00 ",ford,f-150,2019,clean vehicle,9516,white,oklahoma, usa
1499," $ 29,000.00 ",ford,f-150,2019,clean vehicle,9718,silver,pennsylvania, usa
1500," $ 22,800.00 ",ford,f-150,2019,clean vehicle,16506,white,oklahoma, usa
1501," $ 3,450.00 ",ford,door,2015,salvage insurance,192108,white,oregon, usa
1502," $ 31,000.00 ",ford,f-150,2019,clean vehicle,11028,white,pennsylvania, usa
1503," $ 22,900.00 ",ford,f-150,2019,clean vehicle,11313,white,oklahoma, usa
1504," $ 3,000.00 ",ford,door,2014,salvage insurance,141595,red,oregon, usa
1505," $ 28,000.00 ",ford,f-150,2019,clean vehicle,12886,silver,pennsylvania, usa
1506," $ 23,200.00 ",ford,f-150,2019,clean vehicle,9556,white,oklahoma, usa
1507," $ 27,000.00 ",ford,f-150,2019,clean vehicle,13269,blue,pennsylvania, usa
1508," $ 22,800.00 ",ford,f-150,2019,clean vehicle,16770,white,oklahoma, usa
1509," $ 31,500.00 ",ford,f-150,2019,clean vehicle,13526,red,pennsylvania, usa
1510," $ 23,400.00 ",ford,transit,2019,clean vehicle,16391,white,oklahoma, usa
1511," $ 28,000.00 ",ford,f-150,2019,clean vehicle,11437,white,pennsylvania, usa
1512," $ 23,400.00 ",ford,transit,2019,clean vehicle,17964,white,oklahoma, usa
1513," $ 28,000.00 ",ford,f-150,2018,clean vehicle,5440,blue,texas, usa
1514," $ 24,900.00 ",ford,f-150,2019,clean vehicle,13035,white,pennsylvania, usa
1515," $ 23,500.00 ",ford,transit,2019,clean vehicle,15759,white,oklahoma, usa
1516," $ 36,000.00 ",ford,f-150,2018,clean vehicle,30002,gray,texas, usa
1517," $ 28,700.00 ",ford,f-150,2019,clean vehicle,13673,white,pennsylvania, usa
1518," $ 16,000.00 ",ford,fusion,2018,clean vehicle,24480,silver,oregon, usa
1519," $ 31,000.00 ",ford,f-150,2019,clean vehicle,13230,white,pennsylvania, usa
1520," $ 16,500.00 ",ford,f-150,2017,clean vehicle,137789,white,oregon, usa
1521," $ 28,500.00 ",ford,f-150,2019,clean vehicle,13516,white,pennsylvania, usa
1522," $ 10,800.00 ",ford,escape,2017,clean vehicle,81660,black,oregon, usa
1523," $ 28,500.00 ",ford,f-150,2019,clean vehicle,11763,white,pennsylvania, usa
1524," $ 25,000.00 ",ford,explorer,2017,clean vehicle,34165,gold,oregon, usa
1525," $ 31,000.00 ",ford,f-150,2019,clean vehicle,13458,white,pennsylvania, usa
1526," $ 7,800.00 ",ford,door,2016,clean vehicle,104867,black,oregon, usa
1527," $ 28,500.00 ",ford,f-150,2019,clean vehicle,14004,white,pennsylvania, usa
1528," $ 9,500.00 ",ford,door,2016,clean vehicle,69829,silver,oregon, usa
1529," $ 28,500.00 ",ford,f-150,2019,clean vehicle,13405,silver,pennsylvania, usa
1530," $ 14,500.00 ",ford,door,2016,clean vehicle,96151,black,oregon, usa
1531," $ 25,000.00 ",ford,f-150,2019,clean vehicle,12688,black,pennsylvania, usa
1532," $ 14,500.00 ",ford,door,2016,clean vehicle,116519,white,oregon, usa
