Ano,Órgão Superior,Órgão,Unidade Gestora,Origem,Categoria,Espécie,Detalhamento,Orçamento Atualizado (Valor Previsto),Receita Realizada (Valor Arrecadado),% Previsto/Realizado,Valor Lançado
2022,26000 - Ministério da Educação,26270 - Fundação Universidade do Amazonas,154039 - FUNDACAO UNIVERSIDADE DO AMAZONAS,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,1688990.00,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,29205 - Empresa de Trens Urbanos de Porto Alegre,275060 - EMPRESA DE TRENS URBANOS DE PORTO ALEGRE S/A,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,2077872.00,2018244.28,97.13%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210822 - CIDE COMBUSTIVEIS-COMERCIALIZACAO-MUL.JUR.,0.00,1130697.48,0.00%,0.00
2022,26000 - Ministério da Educação,26250 - Universidade Federal de Roraima ,154080 - UNIVERSIDADE FEDERAL DE RORAIMA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,15407.00,29673.05,192.59%,0.00
2022,26000 - Ministério da Educação,26455 - UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA,156680 - UNIVERSIDADE FEDERAL DO DELTA DO PARNAIBA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,369600.00,137423.50,37.18%,0.00
2022,26000 - Ministério da Educação,26405 - Instituto Federal do Ceará,"158133 - INST.FED.DE EDUC.,CIENC.E TEC.DO CEARA",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,90341.00,120049.84,132.89%,0.00
2022,26000 - Ministério da Educação,26438 - Instituto Federal de Santa Catarina,"158516 - INST.FED.DE EDUC.,CIENC.E TEC.DE STA.CAT/IFSC",19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999922 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-MUL.JUR.,0.00,13929.06,0.00%,0.00
2022,40000 - Ministério do Trabalho,38901 - Fundo de Amparo ao Trabalhador,"380910 - COORD-GERAL DE ORCAMENTO, FIN. E CONT.- CGOFC",13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210201 - REMUNERACAO DE DEPOSITOS ESPECIAIS-PRINCIPAL,1616599923.00,488733146.60,30.23%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12191011 - CONTR.MOV.TRANSM.VAL.CRED.DIR.NAT.FIN.-PRINC.,0.00,3742241.86,0.00%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,44205 - Agência Nacional de Águas,443003 - COORDENACAO DE ORCAMENTO E FINANCAS.,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13450321 - UTILIZ.REC.HIDRICOS-DEMAIS EMPRESAS-PRINC.,205584978.00,171176475.82,83.26%,0.00
2022,40000 - Ministério do Trabalho,37904 - Fundo do Regime Geral da Previdência Social,513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,0.00,6548.74,0.00%,0.00
2022,26000 - Ministério da Educação,26414 - Instituto Federal do Mato Grosso,"158144 - INST.FED.DE EDUC.,CIENC.E TEC.DO MATO GROSSO",16 - Receita de Serviços ,1 - Receitas Correntes,169 - Outros serviços,16999901 - OUTROS SERVICOS-PRINCIPAL,35455.00,4315.34,12.17%,0.00
2022,26000 - Ministério da Educação,26284 - Fundação Universidade Federal de Ciências da Saúde de Porto Alegre,154032 - FUND.UNIV.FED.DE.CIENC.DA SAUDE DE P.ALEGRE,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110101 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-PRINC.,0.00,0.00,0.00%,0.00
2022,32000 - Ministério de Minas e Energia,32396 - Agência Nacional de Mineração,323100 - SETORIAL ORCAMENTARIA E FINANCEIRA - ANM,13 - Receita Patrimonial ,1 - Receitas Correntes,134 - Exploração de recursos naturais,13440201 - COMPENS.FINANC.EXPL.RECURSOS MINERAIS-PRINC.,8123261900.00,5007717693.48,61.65%,0.00
2022,52000 - Ministério da Defesa,52133 - Fundo de Desenvolvimento do Ensino Profissional Marítimo,873001 - DIRETORIA DE FINANCAS-SISTEMA PARA O PAIS/MM,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,20445080.00,24440722.72,119.54%,0.00
2022,26000 - Ministério da Educação,26420 - Instituto Federal Farroupilha,"158127 - INST.FED.DE EDUC.,CIENC.E TEC.FARROUPILHA",16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,14240.00,0.00%,0.00
2022,20000 - Presidência da República,20101 - Presidência da República,110005 - SECRETARIA DE ADMINISTRACAO-SET.ORC.E FIN./PR,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,2157234288.00,1301228211.81,60.32%,0.00
2022,26000 - Ministério da Educação,26264 - Universidade Federal Rural do Semi-Árido,153033 - UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,0.00,302950.00,0.00%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",20501 - Conselho Nacional de Desenvolvimento Científico e Tecnológico,364001 - CNPQ - ADMINISTRACAO CENTRAL,13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210101 - REMUNERACAO DE DEPOSITOS BANCARIOS-PRINCIPAL,7172759.00,58602608.92,817.02%,0.00
2022,"81000 - Ministério da Mulher, Família e Direitos Humanos",30913 - Fundo Nacional para a Criança e o Adolescente,307001 - FUNDO NACIONAL PARA A CRIANCA E O ADOLESCENTE,17 - Transferências Correntes,1 - Receitas Correntes,179 - DEMAIS TRANSFERENCIAS CORRENTES,17910101 - TRANSF.PES.FISICAS PARA ORG.ENT.UNIAO-PRINC.,1408956.00,2705828.48,192.04%,0.00
2022,26000 - Ministério da Educação,26277 - Universidade Federal de Ouro Preto,154046 - UNIVERSIDADE FEDERAL DE OURO PRETO,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,272150.00,66916.82,24.59%,0.00
2022,26000 - Ministério da Educação,26418 - Instituto Federal de Pernambuco,"158136 - INST.FED.DE EDUC.,CIENC.E TEC.DE PERNAMBUCO",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,84628.00,68480.67,80.92%,0.00
2022,52000 - Ministério da Defesa,52000 - Ministério da Defesa - Unidades com vínculo direto,"110407 - DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)",13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110201 - CONC/PERM/AUT/CESSAO DIR.USO IMOV.PUB-PRINC.,224775.00,362600.30,161.32%,0.00
2022,37000 - Controladoria-Geral da União,37000 - Controladoria-Geral da União - Unidades com vínculo direto,370001 - DIRETORIA DE GESTAO CORPORATIVA DA CGU,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110201 - INSCR.EM CONCURSOS E PROC.SELETIVOS-PRINCIPAL,4920000.00,6295360.00,127.95%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210911 - CONTR.S/REC.OP.BRT DECOR.SERV.TELECOM-PRINC.,259379584.00,214009196.49,82.51%,0.00
2022,36000 - Ministério da Saúde,36213 - Agência Nacional de Saúde Suplementar,253003 - AGENCIA NACIONAL DE SAUDE SUPLEMENTAR,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,"11210104 - TX.INSP,CONTROL.E FISCALIZ.-DIV.AT.-MUL.JUR.",77199.00,82522.48,106.90%,0.00
2022,52000 - Ministério da Defesa,52911 - Fundo Aeronáutico,121002 - SECRETARIA DE ECON. E FIN.DA AER.- F.AER.,16 - Receita de Serviços ,1 - Receitas Correntes,162 - Serviços e Atividades Referentes à Navegação e ao Transporte,16210111 - SERVICOS DE NAVEGACAO AEREA-PRINC.,2179739949.00,1637773228.84,75.14%,0.00
2022,26000 - Ministério da Educação,26440 - Universidade Federal da Fronteira Sul,158517 - UNIVERSIDADE FEDERAL DA FRONTEIRA SUL,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,21500.00,13885.00,64.58%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22202 - Empresa Brasileira de Pesquisa Agropecuária,135037 - EMBRAPA-SETORIAL,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,"16110301 - SERV.DE REGIST.,CERTIF.E FISCALIZ.-PRINCIPAL",23107238.00,27823096.93,120.41%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210822 - CIDE COMBUSTIVEIS-COMERCIALIZACAO-MUL.JUR.,0.00,0.00,0.00%,3378611.10
2022,26000 - Ministério da Educação,26283 - Fundação Universidade Federal do Mato Grosso do Sul,154054 - FUNDACAO UNIVERS.FED. DE MATO GROSSO DO SUL,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,1264056.00,485594.77,38.42%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19219902 - OUTRAS INDENIZACOES-MULTAS E JUROS,0.00,845188.75,0.00%,0.00
2022,26000 - Ministério da Educação,26249 - Universidade Federal Rural do Rio de Janeiro ,153166 - UNIVERSIDADE FEDERAL RURAL DO RIO DE JANEIRO,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,74492.00,390736.11,524.53%,0.00
2022,36000 - Ministério da Saúde,36000 - Ministério da Saúde - Unidades com vínculo direto,250088 - SPO-COORD.-GERAL DE ORC.E FINANCAS/MS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229902 - OUTRAS RESTITUICOES-MULTAS E JUROS,14165976.00,11113143.91,78.45%,0.00
2022,40000 - Ministério do Trabalho,37904 - Fundo do Regime Geral da Previdência Social,513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19230402 - RESSARCIMENTO AO RGPS-MULTAS E JUROS,0.00,415340.13,0.00%,0.00
2022,"24000 - Ministério da Ciência, Tecnologia, Inovações e Comunicações",24901 - Fundo Nacional de Desenvolvimento Científico e Tecnológico,240901 - FUNDO NAC.DE DESENV. CIENT. E TECNOLOGICO,12 - Contribuições,1 - Receitas Correntes,122 - Contribuições econômicas,12210601 - CONTR.S/REC.CONCESS.PERM.ENERG.ELETR.-PRINC.,529305487.00,493136614.60,93.17%,0.00
2022,26000 - Ministério da Educação,26432 - Instituto Federal do Paraná,158009 - INST. FED. DO PARANA/ REITORIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19210301 - INDENIZACAO POR SINISTRO-PRINCIPAL,0.00,57885.85,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220111 - RESTITUICAO DE CONVENIOS-PRIMARIAS-PRINCIPAL,0.00,859461036.44,0.00%,0.00
2022,54000 - Ministério do Turismo,20411 - Instituto do Patrimônio Histórico e Artístico Nacional,403101 - INSTITUTO DO PATRIMONIO HIST. E ART. NACIONAL,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110102 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-MUL.JUR,10623.00,10041.65,94.53%,0.00
2022,"22000 - Ministério da Agricultura, Pecuária e Abastecimento",22211 - Companhia Nacional de Abastecimento,135100 - COMPANHIA NACIONAL DE ABASTECIMENTO,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110901 - MULTAS E JUROS PREVISTOS EM CONTRATOS-PRINC.,774675.00,1088759.01,140.54%,0.00
2022,26000 - Ministério da Educação,26264 - Universidade Federal Rural do Semi-Árido,153033 - UNIVERSIDADE FEDERAL RURAL DO SEMI-ARIDO - RN,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110401 - SERVICOS DE INFORMACAO E TECNOLOGIA-PRINCIPAL,1424.00,29317.00,2058.78%,0.00
2022,44000 - Ministério do Meio Ambiente,20701 - Instituto Brasileiro do Meio Ambiente e dos Recursos Naturais Renováveis,193034 - IBAMA - INST.BRASILEIRO MEIO AMBIENTE/MATRIZ,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.,34178783.00,34065907.47,99.67%,0.00
2022,25000 - Ministério da Economia,"30203 - Instituto Nacional de Metrologia, Qualidade e Tecnologia",183023 - INSTITUTO NAC.DE METROLOG. QUALID. E TECNOLOG,16 - Receita de Serviços ,1 - Receitas Correntes,164 - Serviços e Atividades Financeiras,"16410101 - RETORNO DE OP.,JUR.E ENC.FINANCEIROS-PRINC.",111924.00,180793.04,161.53%,0.00
2022,52000 - Ministério da Defesa,52000 - Ministério da Defesa - Unidades com vínculo direto,"110407 - DEPARTAMENTO DE PLANEJ, ORC E FINANCAS (MD)",16 - Receita de Serviços ,1 - Receitas Correntes,163 - Serviços e Atividades Referentes à Saúde,16310101 - SERV.ATENDIM.SAUDE UNID.GOV.FED.-PRINC.,552976.00,743077.75,134.38%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,79 - Outras Receitas Correntes,7 - Receitas Correntes - intra-orçamentárias,799 - Demais receitas correntes,79999921 - OUTRAS REC.N.ARREC/PROJ.RFB-PRIM-PRINC-INTRA,0.00,111638.21,0.00%,0.00
2022,26000 - Ministério da Educação,26248 - Universidade Federal Rural de Pernambuco,153165 - UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,424555.00,288399.88,67.93%,0.00
2022,40000 - Ministério do Trabalho,37904 - Fundo do Regime Geral da Previdência Social,513001 - COORDENACAO DE ORCAMENTO E FINANCAS DO FRGPS,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19220301 - RESTIT.DE BENEFICIOS PREVIDENCIARIOS-PRINC.,1216892851.00,53491512.73,4.40%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,"11 - Impostos, Taxas e Contribuições de Melhoria",1 - Receitas Correntes,112 - Taxas,11210221 - TX.FISC.FUNC-TFF-NAO.POSI.ORBITAIS/PRC,266372820.00,6905721.49,2.59%,0.00
2022,32000 - Ministério de Minas e Energia,"32205 - Agência Nacional do Petróleo, Gás Natural e Biocombustíveis",323030 - AG. NAC.DO PETROLEO GAS NAT.E BIOCOM,19 - Outras Receitas Correntes,1 - Receitas Correntes,"191 - Multas administrativas, contratuais e judiciais ",19110103 - MULTAS PREVISTAS EM LEGISL.ESPECIFICA-DIV.AT.,90658856.00,56668134.26,62.51%,0.00
2022,52000 - Ministério da Defesa,52904 - Fundo do Exército,167086 - FUNDO DO EXERCITO,19 - Outras Receitas Correntes,1 - Receitas Correntes,199 - Demais receitas correntes,19999921 - OUTRAS REC.N.ARREC.N.PROJ.RFB-PRIM.-PRINC.,2521953.00,1729192.11,68.57%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170013 - SETORIAL ORCAMENTARIA E FINANCEIRA / ME,19 - Outras Receitas Correntes,1 - Receitas Correntes,"193 - Bens, Direitos e Valores Incorporados ao Patrimônio Público",19310402 - PREMIOS PRESCRITOS CONC.PROGNOSTICOS-MUL.JUR.,0.00,140920.02,0.00%,0.00
2022,40000 - Ministério do Trabalho,37202 - Instituto Nacional do Seguro Social ,"510001 - COORD.GERAL DE ORCAMENTO, FINANCAS E CONTAB.",13 - Receita Patrimonial ,1 - Receitas Correntes,132 - Valores Mobiliários,13210301 - REMUN.SALDOS RECURSOS NAO-DESEMBOLSADOS-PRINC,3317398.00,145760.21,4.39%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,123 - Contribuições para Entidades Privadas de Serviço Social e de Formação Profissional,12300111 - CONT.P/ENT.PRIV.SERV.SOC.E FORM.PROFIS.-PRINC,0.00,0.00,0.00%,0.00
2022,26000 - Ministério da Educação,"26429 - Instituto Federal de Educação, Ciência e Tecnologia de Goiás","158153 - INST.FED.DE EDUC.,CIENC.E TEC.DE GOIAS",19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19229901 - OUTRAS RESTITUICOES-PRINCIPAL,39902.00,49479.49,124.00%,0.00
2022,26000 - Ministério da Educação,26411 - Instituto Federal do Sudeste de Minas Gerais,158123 - INSTITUTO FED CIENCIA TECNOL SUDESTE MG,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,57720.00,61547.25,106.63%,0.00
2022,26000 - Ministério da Educação,26233 - Universidade Federal do Ceará,153045 - UNIVERSIDADE FEDERAL DO CEARA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110102 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-MUL.JUR.,0.00,255.15,0.00%,0.00
2022,25000 - Ministério da Economia,25000 - Ministério da Economia - Unidades com vínculo direto,170010 - SECRETARIA ESP. DA RECEITA FEDERAL DO BRASIL,12 - Contribuições,1 - Receitas Correntes,121 - Contribuições sociais,12191011 - CONTR.MOV.TRANSM.VAL.CRED.DIR.NAT.FIN.-PRINC.,0.00,0.00,0.00%,268708.69
2022,26000 - Ministério da Educação,26273 - Universidade Federal do Rio Grande,154042 - UNIVERSIDADE FEDERAL DO RIO GRANDE - FURG,13 - Receita Patrimonial ,1 - Receitas Correntes,131 - Exploração do patrimônio imobiliário do Estado,13110111 - ALUGUEIS E ARRENDAMENTOS-PRINCIPAL,179127.00,165931.85,92.63%,0.00
2022,26000 - Ministério da Educação,26237 - Universidade Federal de Juiz de Fora,153061 - UNIVERSIDADE FEDERAL DE JUIZ DE FORA,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,88573212.00,62012481.35,70.01%,0.00
2022,32000 - Ministério de Minas e Energia,32396 - Agência Nacional de Mineração,323100 - SETORIAL ORCAMENTARIA E FINANCEIRA - ANM,16 - Receita de Serviços ,1 - Receitas Correntes,161 - Serviços Administrativos e Comerciais Gerais,16110101 - SERV.ADMINISTRAT.E COMERCIAIS GERAIS-PRINC.,78217.00,49206.16,62.91%,0.00
2022,53000 - Ministério do Desenvolvimento Regional,53202 - Superintendência do Desenvolvimento da Amazônia,533013 - SUPERINTEND. DO DESENVOLVIMENTO DA AMAZONIA,19 - Outras Receitas Correntes,1 - Receitas Correntes,"192 - Indenizações, restituições e ressarcimentos",19239901 - OUTROS RESSARCIMENTOS-PRINCIPAL,0.00,316.00,0.00%,0.00
